,id,description
53,fnd7_ointfund_qnptni,Quarterly fundamental item : Interest Paid - Net (Statement of Cash Flows)
54,fnd7_ointfund_qoa,Quarterly fundamental item : Other Assets
55,fnd7_ointfund_qoaif,Quarterly fundamental item : Financing Activities -> Other (Statement of Cash Flows)
56,fnd7_ointfund_qoca,Quarterly fundamental item : Current Assets -> Other -> Total
57,fnd7_ointfund_qocavi,Quarterly fundamental item : Investing Activities -> Other (Statement of Cash Flows)
58,fnd7_ointfund_qocl,Quarterly fundamental item : Other Current Liabilities
59,fnd7_ointfund_qod,Quarterly fundamental item : Discontinued Operations
60,fnd7_ointfund_qodix,Quarterly fundamental item : Extraordinary Items and Discontinued Operations
61,fnd7_ointfund_qohsc,Quarterly fundamental item : Common shares outstanding
62,fnd7_ointfund_qol,Quarterly fundamental item : Other liabilities
63,fnd7_ointfund_qopof,Quarterly fundamental item : Funds From Operations -> Other (Statement of Cash Flows)
64,fnd7_ointfund_qpa,Quarterly fundamental item : Accounts payable
65,fnd7_ointfund_qpd,Quarterly fundamental item : Total depreciation and amortization
66,fnd7_ointfund_qpdbio,Quarterly fundamental item : Operating Income Before Depreciation
67,fnd7_ointfund_qpja,Quarterly fundamental item : Cumulative Adjustment Factor at Pay Date
68,fnd7_ointfund_qpspvd,Quarterly fundamental item : Dividends per Share by Payable Date
69,fnd7_ointfund_qpvd,Quarterly fundamental item : Preferred Dividends
70,fnd7_ointfund_qpxt,Quarterly fundamental item : Income taxes payable
71,fnd7_ointfund_qqec,Quarterly fundamental item : Total Common equity
72,fnd7_ointfund_qqes,Quarterly fundamental item : Total Parent Stockholders' Equity
73,fnd7_ointfund_qqet,Quarterly fundamental item : Total stockholder's equity
74,fnd7_ointfund_qrktsp,Quarterly fundamental item : Preferred Stock -> Redeemable
75,fnd7_ointfund_qrphsc,Quarterly fundamental item : Common Shares Used to Calculate Earnings per Share (Basic)
76,fnd7_ointfund_qrtld,Quarterly fundamental item : Long-Term Debt -> Reduction (Statement of Cash Flows)
77,fnd7_ointfund_qsgoc,Quarterly fundamental item : Cost of Goods sold
78,fnd7_ointfund_qsitld,Quarterly fundamental item : Long-Term Debt -> Issuance (Statement of Cash Flows)
79,fnd7_ointfund_qspac,Quarterly fundamental item : Capital Surplus
80,fnd7_ointfund_qspepo,Quarterly fundamental item : Earnings Per Share from Operations
81,fnd7_ointfund_qta,Quarterly fundamental item : Assets -> Total/Liabilities and Stockholders' Equity -> Total
82,fnd7_ointfund_qtbim,Quarterly fundamental item : Noncontrolling Interests -> Total
83,fnd7_ointfund_qtca,Quarterly fundamental item : Total Current assets
84,fnd7_ointfund_qtcapd,"Quarterly fundamental item : Depreciation, Depletion, and Amortization (Accumulated) (Balance Sheet)"
85,fnd7_ointfund_qtcer,Quarterly fundamental item : Total Receivables
86,fnd7_ointfund_qtcl,Quarterly fundamental item : Total Current Liabilities
87,fnd7_ointfund_qtgepp,"Quarterly fundamental item : Property, Plant, and Equipment -> Total (Gross)"
88,fnd7_ointfund_qtl,Quarterly fundamental item : Total liabilities
89,fnd7_ointfund_qtnepp,"Quarterly fundamental item : Property, Plant, and Equipment - Total (Net)"
90,fnd7_ointfund_qtnix,Quarterly fundamental item : Interest expense
91,fnd7_ointfund_qtpaci,Quarterly fundamental item : Total invested capital
92,fnd7_ointfund_qttld,Quarterly fundamental item : Total Long term debt
93,fnd7_ointfund_qtvni,Quarterly fundamental item : Total inventory
94,fnd7_ointfund_qtxt,Quarterly fundamental item : Total Income Taxes
95,fnd7_ointfund_qvalid,Quarterly fundamental item : Dilution Available -> Excluding Extraordinary Items
96,fnd7_ointfund_qvd,Quarterly fundamental item : Cash Dividends (Statement of Cash Flows)
97,fnd7_ointfund_qvipps,"Quarterly fundamental item : Sale of Property, Plant, and Equipment and Sale of Investments - Loss (Gain) (Statement of Cash Flows)"
98,fnd7_ointfund_qvis,Quarterly fundamental item : Sale of Investments (Statement of Cash Flows)
99,fnd7_ointfund_qxeja,Quarterly fundamental item : Adjustment Factor (Company) -> Cumulative by Ex-Date
100,fnd7_ointfund_qxfspe,Quarterly fundamental item : Earnings per Share (Diluted) - Excluding Extraordinary Items
101,fnd7_ointfund_qxpac,Quarterly fundamental item : Capital Expenditures (Statement of Cash Flows)
102,fnd7_ointfund_qxpspe,Quarterly fundamental item : Earnings per Share (Basic) - Excluding Extraordinary Items
103,fnd7_ointfund_qxspeo,Quarterly fundamental item : Earnings Per Share - Diluted - from Operations
104,fnd7_ointfund_qxspvd,Quarterly fundamental item : Dividends per Share by ExDate (Gross)
