,id,description
80,mdl26_prsprise_per_fq1_earnings,predicted surprise (actual value - predicted value) per FQTR1 earnings
81,mdl26_rvsnclstr_flg_fq1_rnngs,revisioncluster(cluster of similar companies that are generally revised together) flag FQTR1 earnings
82,mdl26_rvsnclstr_vg_rvsn_fq1_rnngs,revisioncluster(cluster of similar companies that are generally revised together) avg revision FQTR1 earnings
83,mdl26_rvsnclstr_vg_rvsn_pr_fq1_rnngs,revisioncluster(cluster of similar companies that are generally revised together) avg revision per FQTR1 earnings
84,mdl26_smartestimate_fq1_earnings,smartestimate FQTR1 earnings
85,mdl26_smrtst_grwth_f12mt12m_rnngs,smartestimate growth F-12MonthsRolling earnings
86,mdl26_smrtst_grwth_f24mf12m_rnngs,smartestimate growth F-24MonthsRolling earnings
87,mdl26_smrtst_grwth_nxt_yrths_yr_rnngs,smartestimate earnings growth (next yr/this yr)
88,mdl26_smrtst_grwth_ths_yrlst_yr_rnngs,smartestimate earnings growth (this yr/last yr)
89,mdl26_smrtst_pg_ndstry_prcntl_f12m,smartestimate (Price/Earnings-to-growth) industry percentile F-12MonthsRolling
90,mdl26_smrtst_pg_sctr_prcntl_f12m,smartestimate (Price/Earnings-to-growth) sector percentile F-12MonthsRolling
91,mdl26_stdv_rvsnclstr_nlysts_fq1_rnngs,Std. Deviation of revisioncluster(cluster of similar companies that are generally revised together) analysts FQTR1 earnings
92,mdl26_stdv_stm_nlysts_fq1_rnngs,Std. Deviation of smartestimate analysts FQTR1 earnings
93,mdl26_stm_chng_fq1_rnngs_30,smartestimate FQTR1 earnings change over days: 30
94,mdl26_stm_prc_rt_fy1_rnngs,smartestimate (Price/Earnings ratio) FYEAR1
95,mdl26_stm_prr_fq1_rnngs_7,smartestimate prior FQTR1 earnings: 7 days
96,mdl26_stmt_dffsn_fq1_rnngs_30,estimate diffusion FQTR1 earnings: 30 days
97,mdl26_surprise_last_q_earnings,surprise (actual value - predicted value) last QTR earnings
98,mdl26_surprise_last_y_earnings,surprise (actual value - predicted value) last YEAR earnings
99,mdl26_traded_volume,traded volume (in 1000s)
100,mdl26_traded_volume_l,traded volume (in 1000s)-Local Currency
101,mdl26_traded_volume_u,traded volume (in 1000s)-USD
102,mdl26_trailing_4_quarter_pe,trailing 4 quarter (Price/Earnings ratio)
103,mdl26_yld_ndstry_prcntl_fy1_rnngs,yield industry percentile FYEAR1 earnings
104,mdl26_yld_sctr_prcntl_fy1_rnngs,yield sector percentile FYEAR1 earnings
105,mdl26_yld_stm_fy1_rnngs,yield smartestimate FYEAR1 earnings
106,star_arm_country_rank,country rank (i.e. relative score)
107,star_arm_global_rank,global rank (i.e. relative score)
108,star_arm_pref_earnings_score,preferred earnings component i.e. portion of final score
109,star_arm_rec_change_flag,7day recommendation mean chg flag
110,star_arm_rec_days_since_2lv_change,days since 2level recommdation rating change
111,star_arm_rec_days_since_new,days since new recommendation
112,star_arm_rec_days_since_newsell,days since new sell recommendation
113,star_arm_rec_mean_change30,recommendation mean change for days: 30
114,star_arm_rec_mean_prior7,recommendation mean prior 7
115,star_arm_rec_ndown_30,number of downgrades in 30 days
116,star_arm_rec_nup_30,number of upgrades in 30 days
117,star_arm_recommendations_score,recommendations component i.e. portion of final score
118,star_arm_region_rank_decimal,region rank (i.e. relative score) decimal
119,star_arm_revenue_score,revenue component i.e. portion of final score
120,star_arm_score,analyst revisions score
121,star_arm_score_5,score for avg of days: 5
122,star_arm_score_change_1m,score change for days: 30
123,star_arm_secondary_earnings_score,secondary earnings component i.e. portion of final score
