,id,description
51,mdl31_ab1_oe_prior_qtr,Prior quarter value of A percentile rank that reflects only the Operating Efficiency factors of the Earnings Quality Model. Scores of 100 indicate the highest rated stocks; scores of 1 indicate the lowest rated stocks
52,mdl31_ab1_oe_prior_y,Prior year value of A percentile rank that reflects only the Operating Efficiency factors of the Earnings Quality Model. Scores of 100 indicate the highest rated stocks; scores of 1 indicate the lowest rated stocks
53,mdl31_ab1_om_pct_last_qtr,Last quarter operation efficiency percantage
54,mdl31_ab1_om_pct_last_y,Last year operation efficiency percantage
55,mdl31_ab1_om_pct_prior_qtr,Prior quarter operation efficiency percantage
56,mdl31_ab1_om_pct_prior_y,Prior year operation efficiency percantage
57,mdl31_ab1_om_pct_t4q,Trailing 4 quarter operation efficiency percantage
58,mdl31_ab1_pb_current,Current price to book ratio
59,mdl31_ab1_pb_last_qtr,Last quarter price to book ratio
60,mdl31_ab1_pb_last_y,Last year price to book ratio
61,mdl31_ab1_pb_prior_qtr,Prior quarter price to book ratio
62,mdl31_ab1_pb_prior_y,Prior year  price to book ratio
63,mdl31_ab1_pricesales_current,Current price to sales ratio
64,mdl31_ab1_pricesales_last_qtr,Last quarter price to sales ratio
65,mdl31_ab1_pricesales_last_y,Last year price to sales ratio
66,mdl31_ab1_pricesales_prior_qtr,Prior quarter price to sales ratio
67,mdl31_ab1_pricesales_prior_y,Prior year price to sales ratio
68,mdl31_ab1_q4t_mm_fcf,Trailing 4 quarter Free Cash from Operations
69,mdl31_ab1_roe_pct_last_qtr,Last quarter returrn on equity
70,mdl31_ab1_roe_pct_last_y,Last year quarter returrn on equity
71,mdl31_ab1_roe_pct_prior_qtr,Prior quarter quarter returrn on equity
72,mdl31_ab1_roe_pct_prior_y,Prior year quarter returrn on equity
73,mdl31_ab1_roe_pct_t4q,Trailing 4 quarter quarter returrn on equity
74,star_eq_accruals_rank,Current region-relative 1 to 100 percentile Accruals Component score. 100 is the best and 1 is the worst.
75,star_eq_cashflow_rank,Current value of a percentile rank that reflects only the Cash Flow factors of the Earnings Quality Model. Scores of 100 indicate the highest rated stocks; scores of 1 indicate the lowest rated stocks. Requires Fundamental Module permissions.
76,star_eq_exclusions_rank,Current value of A percentile rank that reflects only the Exclusions factors of the Earnings Quality Model. Scores of 100 indicate the highest rated stocks; scores of 1 indicate the lowest rated stocks.
77,star_eq_ope_rank,Current value of A percentile rank that reflects only the Operating Efficiency factors of the Earnings Quality Model. Scores of 100 indicate the highest rated stocks; scores of 1 indicate the lowest rated stocks
78,star_eq_rank,Current Earnings Quality Region Rank before beta neutralization. Scores of 100 indicate the highest rated stocks in the country; scores of 1 indicate the lowest rated stocks in the country.
79,star_eq_region_rank,Current Earnings Quality Region Rank. Scores of 100 indicate the highest rated stocks in the region; scores of 1 indicate the lowest rated stocks in the region.
