,id,description
40,opt4_122_call_vola_delta25,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.25"
41,opt4_122_call_vola_delta30,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.3"
42,opt4_122_call_vola_delta35,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.35"
43,opt4_122_call_vola_delta40,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.4"
44,opt4_122_call_vola_delta45,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.45"
45,opt4_122_call_vola_delta50,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.5"
46,opt4_122_call_vola_delta55,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.55"
47,opt4_122_call_vola_delta60,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.6"
48,opt4_122_call_vola_delta65,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.65"
49,opt4_122_call_vola_delta70,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.7"
50,opt4_122_call_vola_delta75,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.75"
51,opt4_122_call_vola_delta80,"The implied volatility of a theoretical call option with expiration of 122 days, at delta of 0.8"
52,opt4_122_put_dis_delta20,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.2. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
53,opt4_122_put_dis_delta25,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.25. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
54,opt4_122_put_dis_delta30,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.3. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
55,opt4_122_put_dis_delta35,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.35. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
56,opt4_122_put_dis_delta40,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.4. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
57,opt4_122_put_dis_delta45,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.45. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
58,opt4_122_put_dis_delta50,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.5. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
59,opt4_122_put_dis_delta55,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.55. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
60,opt4_122_put_dis_delta60,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.6. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
61,opt4_122_put_dis_delta65,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.65. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
62,opt4_122_put_dis_delta70,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.7. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
63,opt4_122_put_dis_delta75,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.75. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
64,opt4_122_put_dis_delta80,"The dispersion of a theoretical put option with expiration of 122 days, at delta of -0.8. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
65,opt4_122_put_pre_delta20,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.2"
66,opt4_122_put_pre_delta25,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.25"
67,opt4_122_put_pre_delta30,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.3"
68,opt4_122_put_pre_delta35,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.35"
69,opt4_122_put_pre_delta40,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.4"
70,opt4_122_put_pre_delta45,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.45"
71,opt4_122_put_pre_delta50,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.5"
72,opt4_122_put_pre_delta55,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.55"
73,opt4_122_put_pre_delta60,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.6"
74,opt4_122_put_pre_delta65,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.65"
75,opt4_122_put_pre_delta70,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.7"
76,opt4_122_put_pre_delta75,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.75"
77,opt4_122_put_pre_delta80,"The premium of a theoretical put option with expiration of 122 days, at delta of -0.8"
78,opt4_122_put_strike_delta20,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.2"
79,opt4_122_put_strike_delta25,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.25"
80,opt4_122_put_strike_delta30,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.3"
81,opt4_122_put_strike_delta35,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.35"
82,opt4_122_put_strike_delta40,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.4"
83,opt4_122_put_strike_delta45,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.45"
84,opt4_122_put_strike_delta50,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.5"
85,opt4_122_put_strike_delta55,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.55"
86,opt4_122_put_strike_delta60,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.6"
87,opt4_122_put_strike_delta65,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.65"
88,opt4_122_put_strike_delta70,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.7"
89,opt4_122_put_strike_delta75,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.75"
90,opt4_122_put_strike_delta80,"The strike price of a theoretical put option with expiration of 122 days, at delta of -0.8"
91,opt4_122_put_vola_delta20,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.2"
92,opt4_122_put_vola_delta25,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.25"
93,opt4_122_put_vola_delta30,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.3"
94,opt4_122_put_vola_delta35,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.35"
95,opt4_122_put_vola_delta40,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.4"
96,opt4_122_put_vola_delta45,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.45"
97,opt4_122_put_vola_delta50,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.5"
98,opt4_122_put_vola_delta55,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.55"
99,opt4_122_put_vola_delta60,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.6"
100,opt4_122_put_vola_delta65,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.65"
101,opt4_122_put_vola_delta70,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.7"
102,opt4_122_put_vola_delta75,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.75"
103,opt4_122_put_vola_delta80,"The implied volatility of a theoretical put option with expiration of 122 days, at delta of -0.8"
104,opt4_152_call_dis_delta20,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.2. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
105,opt4_152_call_dis_delta25,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.25. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
106,opt4_152_call_dis_delta30,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.3. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
107,opt4_152_call_dis_delta35,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.35. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
108,opt4_152_call_dis_delta40,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.4. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
109,opt4_152_call_dis_delta45,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.45. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
110,opt4_152_call_dis_delta50,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.5. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
111,opt4_152_call_dis_delta55,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.55. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
112,opt4_152_call_dis_delta60,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.6. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
113,opt4_152_call_dis_delta65,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.65. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
114,opt4_152_call_dis_delta70,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.7. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
115,opt4_152_call_dis_delta75,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.75. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
116,opt4_152_call_dis_delta80,"The dispersion of a theoretical call option with expiration of 152 days, at delta of 0.8. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
117,opt4_152_call_pre_delta20,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.2"
118,opt4_152_call_pre_delta25,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.25"
119,opt4_152_call_pre_delta30,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.3"
120,opt4_152_call_pre_delta35,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.35"
121,opt4_152_call_pre_delta40,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.4"
122,opt4_152_call_pre_delta45,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.45"
123,opt4_152_call_pre_delta50,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.5"
124,opt4_152_call_pre_delta55,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.55"
125,opt4_152_call_pre_delta60,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.6"
126,opt4_152_call_pre_delta65,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.65"
127,opt4_152_call_pre_delta70,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.7"
128,opt4_152_call_pre_delta75,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.75"
129,opt4_152_call_pre_delta80,"The premium of a theoretical call option with expiration of 152 days, at delta of 0.8"
130,opt4_152_call_strike_delta20,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.2"
131,opt4_152_call_strike_delta25,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.25"
132,opt4_152_call_strike_delta30,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.3"
133,opt4_152_call_strike_delta35,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.35"
134,opt4_152_call_strike_delta40,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.4"
135,opt4_152_call_strike_delta45,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.45"
136,opt4_152_call_strike_delta50,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.5"
137,opt4_152_call_strike_delta55,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.55"
138,opt4_152_call_strike_delta60,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.6"
139,opt4_152_call_strike_delta65,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.65"
140,opt4_152_call_strike_delta70,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.7"
141,opt4_152_call_strike_delta75,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.75"
142,opt4_152_call_strike_delta80,"The strike price of a theoretical call option with expiration of 152 days, at delta of 0.8"
143,opt4_152_call_vola_delta20,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.2"
144,opt4_152_call_vola_delta25,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.25"
145,opt4_152_call_vola_delta30,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.3"
146,opt4_152_call_vola_delta35,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.35"
147,opt4_152_call_vola_delta40,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.4"
148,opt4_152_call_vola_delta45,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.45"
149,opt4_152_call_vola_delta50,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.5"
150,opt4_152_call_vola_delta55,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.55"
151,opt4_152_call_vola_delta60,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.6"
152,opt4_152_call_vola_delta65,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.65"
153,opt4_152_call_vola_delta70,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.7"
154,opt4_152_call_vola_delta75,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.75"
155,opt4_152_call_vola_delta80,"The implied volatility of a theoretical call option with expiration of 152 days, at delta of 0.8"
156,opt4_152_put_dis_delta20,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.2. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
157,opt4_152_put_dis_delta25,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.25. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
158,opt4_152_put_dis_delta30,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.3. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
159,opt4_152_put_dis_delta35,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.35. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
160,opt4_152_put_dis_delta40,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.4. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
161,opt4_152_put_dis_delta45,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.45. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
162,opt4_152_put_dis_delta50,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.5. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
163,opt4_152_put_dis_delta55,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.55. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
164,opt4_152_put_dis_delta60,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.6. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
165,opt4_152_put_dis_delta65,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.65. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
166,opt4_152_put_dis_delta70,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.7. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
167,opt4_152_put_dis_delta75,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.75. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
168,opt4_152_put_dis_delta80,"The dispersion of a theoretical put option with expiration of 152 days, at delta of -0.8. Dispersion is a measure of the accuracy of the implied volatility calculation, roughly corresponding to a weighted standard deviation. A larger dispersion indicates a less accurate smoothed implied volatility"
169,opt4_152_put_pre_delta20,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.2"
170,opt4_152_put_pre_delta25,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.25"
171,opt4_152_put_pre_delta30,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.3"
172,opt4_152_put_pre_delta35,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.35"
173,opt4_152_put_pre_delta40,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.4"
174,opt4_152_put_pre_delta45,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.45"
175,opt4_152_put_pre_delta50,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.5"
176,opt4_152_put_pre_delta55,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.55"
177,opt4_152_put_pre_delta60,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.6"
178,opt4_152_put_pre_delta65,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.65"
179,opt4_152_put_pre_delta70,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.7"
180,opt4_152_put_pre_delta75,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.75"
181,opt4_152_put_pre_delta80,"The premium of a theoretical put option with expiration of 152 days, at delta of -0.8"
182,opt4_152_put_strike_delta20,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.2"
183,opt4_152_put_strike_delta25,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.25"
184,opt4_152_put_strike_delta30,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.3"
185,opt4_152_put_strike_delta35,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.35"
186,opt4_152_put_strike_delta40,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.4"
187,opt4_152_put_strike_delta45,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.45"
188,opt4_152_put_strike_delta50,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.5"
189,opt4_152_put_strike_delta55,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.55"
190,opt4_152_put_strike_delta60,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.6"
191,opt4_152_put_strike_delta65,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.65"
192,opt4_152_put_strike_delta70,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.7"
193,opt4_152_put_strike_delta75,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.75"
194,opt4_152_put_strike_delta80,"The strike price of a theoretical put option with expiration of 152 days, at delta of -0.8"
195,opt4_152_put_vola_delta20,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.2"
196,opt4_152_put_vola_delta25,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.25"
197,opt4_152_put_vola_delta30,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.3"
198,opt4_152_put_vola_delta35,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.35"
199,opt4_152_put_vola_delta40,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.4"
200,opt4_152_put_vola_delta45,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.45"
201,opt4_152_put_vola_delta50,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.5"
202,opt4_152_put_vola_delta55,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.55"
203,opt4_152_put_vola_delta60,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.6"
204,opt4_152_put_vola_delta65,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.65"
205,opt4_152_put_vola_delta70,"The implied volatility of a theoretical put option with expiration of 152 days, at delta of -0.7"
