,id,description
113,oth395_best21_d1_current_t,"Current t-statistics of accruals ratio, calculated as Current-t = (current accruals ratio â€“ mean) / std"
114,oth395_best21_d1_dts,Standard deviation of accruals ratio over history
115,oth395_best21_d1_length,Numbers of accruals ratio data that is available over history
116,oth395_best21_d1_max,Maximum of accruals ratio over history
117,oth395_best21_d1_mean,Mean of accruals ratio over history
118,oth395_best21_d1_min,Minimum of accruals ratio over history
119,oth395_csjones_all_major_11,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
120,oth395_csjones_all_major_12,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
121,oth395_csjones_all_major_13,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
122,oth395_csjones_all_major_14,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
123,oth395_csjones_all_major_21,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across All universe"
124,oth395_csjones_all_major_22,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across All universe"
125,oth395_csjones_all_major_31,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across All universe"
126,oth395_csjones_all_major_32,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across All universe"
127,oth395_csjones_all_other_11,"Cross Sectional Ratio of Comprehensive Accruals, scaled by Average Total Asset across All universe"
128,oth395_csjones_all_other_12,"Cross Sectional Ratio of Operating Accruals, scaled by Average Total Asset across All universe"
129,oth395_csjones_all_other_13,"Cross Sectional Ratio of Financial Accruals, scaled by Average Total Asset across All universe"
130,oth395_csjones_all_other_14,"Cross Sectional Ratio of Working Capital Accruals, scaled by Average Total Asset across All universe"
131,oth395_csjones_all_other_15,"Cross Sectional Ratio of Long-term Operating Accruals, scaled by Average Total Asset across All universe"
132,oth395_csjones_all_r2_major_11,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
133,oth395_csjones_all_r2_major_12,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
134,oth395_csjones_all_r2_major_13,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
135,oth395_csjones_all_r2_major_14,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across All universe"
136,oth395_csjones_all_r2_major_21,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across All universe"
137,oth395_csjones_all_r2_major_31,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across All universe"
138,oth395_csjones_all_r2_other_11,"R Squared Value of Cross Sectional Ratio of Comprehensive Accruals, scaled by Average Total Asset across All universe"
139,oth395_csjones_all_r2_other_12,"R Squared Value of Cross Sectional Ratio of Operating Accruals, scaled by Average Total Asset across All universe"
140,oth395_csjones_all_r2_other_13,"R Squared Value of Cross Sectional Ratio of Financial Accruals, scaled by Average Total Asset across All universe"
141,oth395_csjones_all_r2_other_14,"R Squared Value of Cross Sectional Ratio of Working Capital Accruals, scaled by Average Total Asset across All universe"
142,oth395_csjones_all_r2_other_15,"R Squared Value of Cross Sectional Ratio of Long-term Operating Accruals, scaled by Average Total Asset across All universe"
143,oth395_csjones_d1_asset_change,Ratio of the latest asset over asset_ltm
144,oth395_csjones_industry_major_11,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
145,oth395_csjones_industry_major_12,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
146,oth395_csjones_industry_major_13,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
147,oth395_csjones_industry_major_14,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
148,oth395_csjones_industry_major_21,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Industry"
149,oth395_csjones_industry_major_31,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Industry"
150,oth395_csjones_industry_other_11,"Cross Sectional Ratio of Comprehensive Accruals, scaled by Average Total Asset across Industry"
151,oth395_csjones_industry_other_12,"Cross Sectional Ratio of Operating Accruals, scaled by Average Total Asset across Industry"
152,oth395_csjones_industry_other_13,"Cross Sectional Ratio of Financial Accruals, scaled by Average Total Asset across Industry"
153,oth395_csjones_industry_other_14,"Cross Sectional Ratio of Working Capital Accruals, scaled by Average Total Asset across Industry"
154,oth395_csjones_industry_other_15,"Cross Sectional Ratio of Long-term Operating Accruals, scaled by Average Total Asset across Industry"
155,oth395_csjones_industry_r2_major_11,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
156,oth395_csjones_industry_r2_major_12,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
157,oth395_csjones_industry_r2_major_13,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
158,oth395_csjones_industry_r2_major_14,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Industry"
159,oth395_csjones_industry_r2_major_21,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Industry"
160,oth395_csjones_industry_r2_major_22,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Industry"
161,oth395_csjones_industry_r2_major_31,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Industry"
162,oth395_csjones_industry_r2_major_32,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Industry"
163,oth395_csjones_industry_r2_other_11,"R Squared Value of Cross Sectional Ratio of Comprehensive Accruals, scaled by Average Total Asset across Industry"
164,oth395_csjones_industry_r2_other_12,"R Squared Value of Cross Sectional Ratio of Operating Accruals, scaled by Average Total Asset across Industry"
165,oth395_csjones_industry_r2_other_13,"R Squared Value of Cross Sectional Ratio of Financial Accruals, scaled by Average Total Asset across Industry"
166,oth395_csjones_industry_r2_other_14,"R Squared Value of Cross Sectional Ratio of Working Capital Accruals, scaled by Average Total Asset across Industry"
167,oth395_csjones_industry_r2_other_15,"R Squared Value of Cross Sectional Ratio of Long-term Operating Accruals, scaled by Average Total Asset across Industry"
168,oth395_csjones_sector_major_11,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
169,oth395_csjones_sector_major_12,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
170,oth395_csjones_sector_major_13,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
171,oth395_csjones_sector_major_14,"Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
172,oth395_csjones_sector_major_21,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
173,oth395_csjones_sector_major_22,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
174,oth395_csjones_sector_major_31,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
175,oth395_csjones_sector_major_32,"Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
176,oth395_csjones_sector_other_11,"Cross Sectional Ratio of Comprehensive Accruals, scaled by Average Total Asset across Sector"
177,oth395_csjones_sector_other_12,"Cross Sectional Ratio of Operating Accruals, scaled by Average Total Asset across Sector"
178,oth395_csjones_sector_other_13,"Cross Sectional Ratio of Financial Accruals, scaled by Average Total Asset across Sector"
179,oth395_csjones_sector_other_14,"Cross Sectional Ratio of Working Capital Accruals, scaled by Average Total Asset across Sector"
180,oth395_csjones_sector_other_15,"Cross Sectional Ratio of Long-term Operating Accruals, scaled by Average Total Asset across Sector"
181,oth395_csjones_sector_r2_major_11,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
182,oth395_csjones_sector_r2_major_12,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
183,oth395_csjones_sector_r2_major_13,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
184,oth395_csjones_sector_r2_major_14,"R Squared Value of Cross Sectional Ratio of Cash-related field (income statement), scaled by Average Total Asset across Sector"
185,oth395_csjones_sector_r2_major_21,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
186,oth395_csjones_sector_r2_major_22,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
187,oth395_csjones_sector_r2_major_31,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
188,oth395_csjones_sector_r2_major_32,"R Squared Value of Cross Sectional Ratio of Asset-related field (balance sheet), scaled by Average Total Asset across Sector"
189,oth395_csjones_sector_r2_other_11,"R Squared Value of Cross Sectional Ratio of Comprehensive Accruals, scaled by Average Total Asset across Sector"
190,oth395_csjones_sector_r2_other_12,"R Squared Value of Cross Sectional Ratio of Operating Accruals, scaled by Average Total Asset across Sector"
191,oth395_csjones_sector_r2_other_13,"R Squared Value of Cross Sectional Ratio of Financial Accruals, scaled by Average Total Asset across Sector"
192,oth395_csjones_sector_r2_other_14,"R Squared Value of Cross Sectional Ratio of Working Capital Accruals, scaled by Average Total Asset across Sector"
193,oth395_csjones_sector_r2_other_15,"R Squared Value of Cross Sectional Ratio of Long-term Operating Accruals, scaled by Average Total Asset across Sector"
194,oth395_csjonesallmajor13_d1_accum_4q,Accumulated sum of accruals ratio over the last four quarters
195,oth395_csjonesallmajor13_d1_asset_double_history,Whether asset doubled over history
196,oth395_csjonesallmajor13_d1_current_t,"Current t-statistics of accruals ratio, calculated as Current-t = (current accruals ratio â€“ mean) / std"
197,oth395_csjonesallmajor13_d1_dts,Standard deviation of accruals ratio over history
198,oth395_csjonesallmajor13_d1_length,Numbers of accruals ratio data that is available over history
199,oth395_csjonesallmajor13_d1_max,Maximum of accruals ratio over history
200,oth395_csjonesallmajor13_d1_mean,Mean of accruals ratio over history
201,oth395_csjonesallmajor13_d1_min,Minimum of accruals ratio over history
202,oth395_csjonesallother11_d1_accum_4q,Accumulated sum of accruals ratio over the last four quarters
203,oth395_csjonesallother11_d1_length,Numbers of accruals ratio data that is available over history
204,oth395_csjonesallother11_d1_max,Maximum of accruals ratio over history
205,oth395_csjonesallother11_d1_mean,Mean of accruals ratio over history
206,oth395_csjonesallother11_d1_min,Minimum of accruals ratio over history
207,oth395_csjonesindustrymajor13_d1_accum_4q,Accumulated sum of accruals ratio over the last four quarters
208,oth395_csjonesindustrymajor13_d1_asset_double_history,Whether asset doubled over history
209,oth395_csjonesindustrymajor13_d1_current_t,"Current t-statistics of accruals ratio, calculated as Current-t = (current accruals ratio â€“ mean) / std"
210,oth395_csjonesindustrymajor13_d1_dts,Standard deviation of accruals ratio over history
211,oth395_csjonesindustrymajor13_d1_length,Numbers of accruals ratio data that is available over history
212,oth395_csjonesindustrymajor13_d1_max,Maximum of accruals ratio over history
213,oth395_csjonesindustrymajor13_d1_mean,Mean of accruals ratio over history
214,oth395_csjonesindustrymajor13_d1_min,Minimum of accruals ratio over history
215,oth395_csjonesindustryother11_d1_accum_4q,Accumulated sum of accruals ratio over the last four quarters
216,oth395_csjonesindustryother11_d1_asset_double_history,Whether asset doubled over history
217,oth395_csjonesindustryother11_d1_current_t,"Current t-statistics of accruals ratio, calculated as Current-t = (current accruals ratio â€“ mean) / std"
218,oth395_csjonesindustryother11_d1_dts,Standard deviation of accruals ratio over history
219,oth395_csjonesindustryother11_d1_length,Numbers of accruals ratio data that is available over history
220,oth395_csjonesindustryother11_d1_max,Maximum of accruals ratio over history
221,oth395_csjonesindustryother11_d1_mean,Mean of accruals ratio over history
222,oth395_csjonesindustryother11_d1_min,Minimum of accruals ratio over history
223,oth395_fixed1313_d1_accum_4q,Accumulated sum of accruals ratio over the last four quarters
224,oth395_fixed1313_d1_asset_double_history,Whether asset doubled over history
225,oth395_fixed1313_d1_current_t,"Current t-statistics of accruals ratio, calculated as Current-t = (current accruals ratio â€“ mean) / std"
226,oth395_fixed1313_d1_dts,Standard deviation of accruals ratio over history
227,oth395_fixed1313_d1_length,Numbers of accruals ratio data that is available over history
228,oth395_fixed1313_d1_max,Maximum of accruals ratio over history
229,oth395_fixed1313_d1_mean,Mean of accruals ratio over history
230,oth395_fixed1313_d1_min,Minimum of accruals ratio over history
231,oth395_fixed1513_d1_asset_double_history,Whether asset doubled over history
232,oth395_jones_accrual_major_11,"Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
233,oth395_jones_accrual_major_12,"Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
234,oth395_jones_accrual_major_13,"Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
235,oth395_jones_accrual_major_14,"Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
236,oth395_jones_accrual_major_21,"Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
237,oth395_jones_accrual_major_22,"Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
238,oth395_jones_accrual_major_31,"Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
239,oth395_jones_accrual_major_32,"Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
240,oth395_jones_accrual_other_11,"Time Series Ratio of Comprehensive Accruals, scaled by Average Total Asset"
241,oth395_jones_accrual_other_12,"Time Series Ratio of Operating Accruals, scaled by Average Total Asset"
242,oth395_jones_accrual_other_13,"Time Series Ratio of Financial Accruals, scaled by Average Total Asset"
243,oth395_jones_accrual_other_14,"Time Series Ratio of Working Capital Accruals, scaled by Average Total Asset"
244,oth395_jones_accrual_other_15,"Time Series Ratio of Long-term Operating Accruals, scaled by Average Total Asset"
245,oth395_jones_accrual_pct_major_11,"Percentage of Discretionary Accrual for Cash-related field (income statement), scaled by Average Total Asset out of Total Accruals"
246,oth395_jones_accrual_pct_major_12,"Percentage of Discretionary Accrual for Cash-related field (income statement), scaled by Average Total Asset out of Total Accruals"
247,oth395_jones_accrual_pct_major_13,"Percentage of Discretionary Accrual for Cash-related field (income statement), scaled by Average Total Asset out of Total Accruals"
248,oth395_jones_accrual_pct_major_14,"Percentage of Discretionary Accrual for Cash-related field (income statement), scaled by Average Total Asset out of Total Accruals"
249,oth395_jones_accrual_pct_major_21,"Percentage of Discretionary Accrual for Asset-related field (balance sheet), scaled by Average Total Asset out of Total Accruals"
250,oth395_jones_accrual_pct_major_22,"Percentage of Discretionary Accrual for Asset-related field (balance sheet), scaled by Average Total Asset out of Total Accruals"
251,oth395_jones_accrual_pct_major_31,"Percentage of Discretionary Accrual for Asset-related field (balance sheet), scaled by Average Total Asset out of Total Accruals"
252,oth395_jones_accrual_pct_major_32,"Percentage of Discretionary Accrual for Asset-related field (balance sheet), scaled by Average Total Asset out of Total Accruals"
253,oth395_jones_accrual_pct_other_11,"Percentage of Discretionary Accrual for Comprehensive Accruals, scaled by Average Total Asset out of Total Accruals"
254,oth395_jones_accrual_pct_other_12,"Percentage of Discretionary Accrual for Operating Accruals, scaled by Average Total Asset out of Total Accruals"
255,oth395_jones_accrual_pct_other_13,"Percentage of Discretionary Accrual for Financial Accruals, scaled by Average Total Asset out of Total Accruals"
256,oth395_jones_accrual_pct_other_14,"Percentage of Discretionary Accrual for Working Capital Accruals, scaled by Average Total Asset out of Total Accruals"
257,oth395_jones_accrual_pct_other_15,"Percentage of Discretionary Accrual for Long-term Operating Accruals, scaled by Average Total Asset out of Total Accruals"
258,oth395_jones_accrual_r2_major_11,"R Squared Value of Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
259,oth395_jones_accrual_r2_major_12,"R Squared Value of Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
260,oth395_jones_accrual_r2_major_13,"R Squared Value of Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
261,oth395_jones_accrual_r2_major_21,"R Squared Value of Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
262,oth395_jones_accrual_r2_major_22,"R Squared Value of Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
263,oth395_jones_accrual_r2_major_31,"R Squared Value of Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
264,oth395_jones_accrual_r2_major_32,"R Squared Value of Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
265,oth395_jones_accrual_r2_other_11,"R Squared Value of Time Series Ratio of Comprehensive Accruals, scaled by Average Total Asset"
266,oth395_jones_accrual_r2_other_12,"R Squared Value of Time Series Ratio of Operating Accruals, scaled by Average Total Asset"
267,oth395_jones_accrual_r2_other_13,"R Squared Value of Time Series Ratio of Financial Accruals, scaled by Average Total Asset"
268,oth395_jones_accrual_r2_other_14,"R Squared Value of Time Series Ratio of Working Capital Accruals, scaled by Average Total Asset"
269,oth395_jones_accrual_r2_other_15,"R Squared Value of Time Series Ratio of Long-term Operating Accruals, scaled by Average Total Asset"
270,oth395_jones_d1_asset_change,Ratio of the latest asset over asset_ltm
271,oth395_jones_nondiscretionary_accrual_major_11,"Non-discretionary Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
272,oth395_jones_nondiscretionary_accrual_major_12,"Non-discretionary Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
273,oth395_jones_nondiscretionary_accrual_major_13,"Non-discretionary Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
274,oth395_jones_nondiscretionary_accrual_major_14,"Non-discretionary Time Series Ratio of Cash-related field (income statement), scaled by Average Total Asset"
275,oth395_jones_nondiscretionary_accrual_major_21,"Non-discretionary Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
276,oth395_jones_nondiscretionary_accrual_major_22,"Non-discretionary Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
277,oth395_jones_nondiscretionary_accrual_major_31,"Non-discretionary Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
278,oth395_jones_nondiscretionary_accrual_major_32,"Non-discretionary Time Series Ratio of Asset-related field (balance sheet), scaled by Average Total Asset"
279,oth395_jones_nondiscretionary_accrual_other_11,"Non-discretionary Time Series Ratio of Comprehensive Accruals, scaled by Average Total Asset"
280,oth395_jones_nondiscretionary_accrual_other_12,"Non-discretionary Time Series Ratio of Operating Accruals, scaled by Average Total Asset"
281,oth395_jones_nondiscretionary_accrual_other_13,"Non-discretionary Time Series Ratio of Financial Accruals, scaled by Average Total Asset"
282,oth395_jones_nondiscretionary_accrual_other_14,"Non-discretionary Time Series Ratio of Working Capital Accruals, scaled by Average Total Asset"
283,oth395_jones_nondiscretionary_accrual_other_15,"Non-discretionary Time Series Ratio of Long-term Operating Accruals, scaled by Average Total Asset"
284,oth395_jonesmajor13_d1_accum_4q,Accumulated sum of accruals ratio over the last four quarters
285,oth395_jonesmajor13_d1_asset_double_history,Whether asset doubled over history
286,oth395_jonesmajor13_d1_current_t,"Current t-statistics of accruals ratio, calculated as Current-t = (current accruals ratio â€“ mean) / std"
287,oth395_jonesmajor13_d1_dts,Standard deviation of accruals ratio over history
288,oth395_jonesmajor13_d1_length,Numbers of accruals ratio data that is available over history
289,oth395_jonesmajor13_d1_max,Maximum of accruals ratio over history
290,oth395_jonesmajor13_d1_mean,Mean of accruals ratio over history
291,oth395_jonesmajor13_d1_min,Minimum of accruals ratio over history
292,oth395_jonesmajor31_d1_accum_4q,Accumulated sum of accruals ratio over the last four quarters
293,oth395_jonesmajor31_d1_asset_double_history,Whether asset doubled over history
294,oth395_jonesmajor31_d1_current_t,"Current t-statistics of accruals ratio, calculated as Current-t = (current accruals ratio â€“ mean) / std"
