,id,description
215,pv37_bs_accts_rec_excl_notes_rec,Accounts Receivable Excluding Notes Receivable on the Balance Sheet
216,pv37_bs_accum_depr,Accumulated Depreciation on the Balance Sheet
217,pv37_bs_allow_doubtful_acc_rec,Allowance for Doubtful Accounts Receivable on the Balance Sheet
218,pv37_bs_amt_of_tsy_stock,Amount of Treasury Stock on the Balance Sheet
219,pv37_bs_capital_reserve,Capital Reserve on the Balance Sheet
220,pv37_bs_cash_near_cash_item,Cash and Near Cash Items on the Balance Sheet
221,pv37_bs_common_stock,Common Stock on the Balance Sheet
222,pv37_bs_cur_asset_report,Current Asset Report on the Balance Sheet
223,pv37_bs_cur_liab,Current Liabilities on the Balance Sheet
224,pv37_bs_def_tax_liab,Deferred Tax Liability on the Balance Sheet
225,pv37_bs_disclosed_intangibles,Disclosed Intangibles on the Balance Sheet
226,pv37_bs_goodwill,Goodwill on the Balance Sheet
227,pv37_bs_gross_fix_asset,Gross Fixed Assets on the Balance Sheet
228,pv37_bs_inventories,Inventories on the Balance Sheet
229,pv37_bs_invest_in_assoc_co,Investment in Associate Company on the Balance Sheet
230,pv37_bs_lt_borrow,Long-Term Borrowings on the Balance Sheet
231,pv37_bs_lt_invest,Long-Term Investments on the Balance Sheet
232,pv37_bs_mkt_sec_other_st_invest,Market securities and other short-term investments
233,pv37_bs_net_fix_asset,Net value of fixed assets after depreciation
234,pv37_bs_non_depr_decomm_fund,Non-depreciable decommissioning fund assets
235,pv37_bs_num_of_shareholders,Number of shareholders
236,pv37_bs_other_asset_def_chng_other,Other asset deferred changes
237,pv37_bs_other_cur_asset,Total other current assets
238,pv37_bs_other_cur_asset_less_prepay,Other current assets less prepayments
239,pv37_bs_other_lt_liabilities,Other long-term liabilities
240,pv37_bs_other_st_liab,Other short-term liabilities
241,pv37_bs_par_val,Par value of shares
242,pv37_bs_pension_rsrv,Pension reserves
243,pv37_bs_prepay,Prepayments
244,pv37_bs_pure_retained_earnings,Pure retained earnings
245,pv37_bs_q_announcement_dt,The announcement date for quarterly balance sheet data
246,pv37_bs_q_fundamental_entry_dt,Fundamental entry date
247,pv37_bs_q_latest_period_end_dt_full_record,Latest period end date full record
248,pv37_bs_retain_earn,Retained earnings
249,pv37_bs_sh_cap_and_apic,Share capital and additional paid-in capital
250,pv37_bs_sh_out,Shares outstanding
251,pv37_bs_st_borrow,Short-term borrowings
252,pv37_bs_st_portion_of_lt_debt,Short-term portion of long-term debt
253,pv37_bs_tot_asset,Total assets
254,pv37_bs_tot_eqy,Total equity
255,pv37_bs_tot_liab_eqy,Total liabilities and equity
256,pv37_cap_10,10-Day Market Capitalization
257,pv37_cap_110000,Capital at 11:00.
258,pv37_cap_12,Market cap
259,pv37_cap_130000,Capital at 13:00.
260,pv37_cap_14,14-Day Market Capitalization
261,pv37_cap_140000,Capital at 14:00.
262,pv37_cap_1430,Capital at 14:30.
263,pv37_cap_163000,Market capitalization at 16:30
264,pv37_capital_inv,Capital Investment
265,pv37_capital_inv_di,Capital Investment Direct Indicator
266,pv37_cashflow_delay1_nugget,Cash Flow Delay 1 Nugget
267,pv37_cfps_best_crncy_iso,Best currency ISO for CFPS.
268,pv37_cfps_best_cur_fiscal_qtr_period,Best current fiscal quarter period for CFPS.
269,pv37_cfps_best_cur_fiscal_semi_year_period,Best current fiscal semi-year period for CFPS.
270,pv37_cfps_best_cur_fiscal_year_period,Best current fiscal year period for CFPS. (Cash Flow Per Share)
271,pv37_cfps_best_eeps_cur_yr,Best estimated EPS current year for CFPS. (Cash Flow Per Share)
272,pv37_cfps_best_eeps_nxt_yr,Best estimated EPS next year for CFPS.
275,pv37_close_10,10-Day Closing Price
276,pv37_close_110000,Close price at 11:00.
277,pv37_close_12,Close price
278,pv37_close_130000,Close price at 13:00.
279,pv37_close_14,14-Day Closing Price
280,pv37_close_140000,Close price at 14:00.
281,pv37_close_1430,Close price at 14:30.
282,pv37_close_163000,Closing price at 16:30
283,pv37_cn_analyst_revisn,CN Analyst Revision
284,pv37_cn_analyst_revisn_di,CN Analyst Revision Direct Indicator
285,pv37_cn_analyst_uncertainty,CN Analyst Uncertainty
286,pv37_cn_analyst_uncertainty_di,CN Analyst Uncertainty Direct Indicator
287,pv37_cn_capital_inv,CN Capital Investment
288,pv37_cn_capital_inv_di,CN Capital Investment Direct Indicator
289,pv37_cn_earn_qual,CN Earnings Quality
290,pv37_cn_earn_qual_di,CN Earnings Quality Direct Indicator
291,pv37_cn_earn_valu,CN Earnings Value
292,pv37_cn_earn_valu_di,CN Earnings Value Direct Indicator
293,pv37_cn_entrpris_valu,CN Enterprise Value
294,pv37_cn_entrpris_valu_di,CN Enterprise Value Direct Indicator
295,pv37_cn_ext_finance,CN External Finance
296,pv37_cn_ext_finance_di,CN External Finance Direct Indicator
297,pv37_cn_fcf_valu,CN FCF Value
298,pv37_cn_fcf_valu_di,CN FCF Value Direct Indicator
299,pv37_cn_fund_gth,CN Fundamental Growth
300,pv37_cn_fund_gth_di,CN Fundamental Growth Direct Indicator
301,pv37_cn_fund_stab,CN Fundamental Stability
302,pv37_cn_fund_stab_di,CN Fundamental Stability Direct Indicator
303,pv37_cn_leverage,CN Leverage
304,pv37_cn_leverage_di,CN Leverage Direct Indicator
305,pv37_cn_profitabil_cons,CN Profitability Consensus
306,pv37_cn_profitabil_cons_di,CN Profitability Consensus Direct Indicator
307,pv37_cn_profitability,CN Profitability
308,pv37_cn_profitability_di,CN Profitability Direct Indicator
309,pv37_cn_stk_pric_mom,CN Stock Price Momentum
310,pv37_cn_stk_pric_mom_di,CN Stock Price Momentum Direct Indicator
311,pv37_cn_stk_pric_volatil,CN Stock Price Volatility
312,pv37_cn_stk_pric_volatil_di,CN Stock Price Volatility Direct Indicator
313,pv37_cni_tni_si,Consolidated net interest income special items.
314,pv37_company_name,Company Name
315,pv37_company_name_di,Company Name Direct Indicator
316,pv37_crco,Operating cash pledge.
317,pv37_ctdv,Assessment of Value Debt Transaction Debt.
318,pv37_cur_profit_japan,Current profit in Japan
319,pv37_debt_to_equity_di,Debt to Equity Direct Indicator
320,pv37_dividend_yield,Dividend Yield
321,pv37_dividend_yield_di,Dividend Yield Direct Indicator
322,pv37_dividend_yield_f,Dividend Yield Forecast
323,pv37_dividend_yield_f_di,Dividend Yield Forecast Direct Indicator
324,pv37_dly_rdlhrhs,Direct indicator for the momentum of the company's stock price
325,pv37_dly_rdlhrhs_nc,Daily RDLHRHS NC
326,pv37_dpco,Operating bid engagement.
327,pv37_drai_decile,DRAI Decile
328,pv37_drai_decile_di,DRAI Decile Direct Indicator
329,pv37_drai_decile_within_country,DRAI Decile Within Country
330,pv37_drai_decile_within_country_di,DRAI Decile Within Country Direct Indicator
331,pv37_drai_decile_within_sector,DRAI Decile Within Sector
332,pv37_drai_decile_within_sector_di,DRAI Decile Within Sector Direct Indicator
333,pv37_drai_score,DRAI Score
334,pv37_drai_score_chg_13w,DRAI Score Change 13W
335,pv37_drai_score_chg_13w_di,DRAI Score Change 13W Direct Indicator
336,pv37_drai_score_chg_1w,DRAI Score Change 1W
337,pv37_drai_score_chg_1w_di,DRAI Score Change 1W Direct Indicator
338,pv37_drai_score_di,DRAI Score Direct Indicator
339,pv37_earn_for_common,Earnings for common
340,pv37_earn_qual,Earnings Quality
341,pv37_earn_qual_di,Earnings Quality Direct Indicator
342,pv37_earn_valu,Earnings Value
343,pv37_earn_valu_di,Earnings Value Direct Indicator
344,pv37_ebit,EBIT.
345,pv37_ebitda,EBITDA.
346,pv37_ebitda_best_crncy_iso,Best currency ISO for EBITDA.
347,pv37_ebitda_best_cur_fiscal_qtr_period,Best current fiscal quarter period for EBITDA.
348,pv37_ebitda_best_cur_fiscal_semi_year_period,Best current fiscal semi-year period for EBITDA.
349,pv37_ebitda_best_cur_fiscal_year_period,Best current fiscal year period for EBITDA.
350,pv37_ebitda_best_eeps_cur_yr,Best estimated EBITDA current year.
351,pv37_ebitda_best_eeps_nxt_yr,Best estimated EBITDA next year.
354,pv37_ebitdar,EBITDAR.
355,pv37_eff_int_rate,Effective interest rate.
356,pv37_entrpris_valu,Enterprise Value
357,pv37_entrpris_valu_di,Enterprise Value Direct Indicator
358,pv37_eps_growth_forecast_5year_di,Direct indicator for the forecasted growth in earnings per share over the next five years
359,pv37_exchange_country_di,Direct indicator for the country in which the stock exchange is located
360,pv37_ext_finance,"Funds raised through external sources, such as debt or equity financing"
361,pv37_ext_finance_di,Direct indicator for external financing activities
362,pv37_fcf_valu,The valuation of a company based on its free cash flows
363,pv37_fcf_valu_di,Direct indicator for the valuation based on free cash flow
364,pv37_ffops_best_crncy_iso,Best currency ISO for FFOPS.
365,pv37_ffops_best_cur_fiscal_qtr_period,Best current fiscal quarter period for FFOPS.
366,pv37_ffops_best_cur_fiscal_semi_year_period,Best current fiscal semi-year period for FFOPS.
367,pv37_ffops_best_cur_fiscal_year_period,Best current fiscal year period for FFOPS.
368,pv37_ffops_best_eeps_cur_yr,Best estimated EPS current year for FFOPS.
369,pv37_ffops_best_eeps_nxt_yr,Best estimated EPS next year for FFOPS.
370,pv37_fund_gth,The intrinsic growth of the company based on fundamental analysis
371,pv37_fund_gth_di,Direct indicator for fundamental growth metrics
372,pv37_fund_stab,The consistency and reliability of a company's fundamental financial metrics
373,pv37_fund_stab_di,Direct indicator for the stability of the company's fundamentals
374,pv37_fx_conversion,Foreign Exchange Conversion
375,pv37_fx_conversion_return,Foreign Exchange Conversion Return
376,pv37_geographic_region,The main geographic area where the company operates
377,pv37_geographic_region_di,Direct indicator for the geographic region of operation
378,pv37_gics_industry_group_name,The name of the industry group assigned to the company according to the Global Industry Classification Standard
379,pv37_gics_industry_group_name_di,Direct indicator for the name of the industry group according to GICS
380,pv37_gics_industry_group_number,The number assigned to the industry group of the company according to the Global Industry Classification Standard
381,pv37_gics_industry_group_number_di,Direct indicator for the industry group number according to GICS
382,pv37_gics_industry_name,The name of the industry assigned to the company according to the Global Industry Classification Standard
383,pv37_gics_industry_name_di,Direct indicator for the industry name according to GICS
384,pv37_gics_industry_number,The number assigned to the industry of the company according to the Global Industry Classification Standard
385,pv37_gics_industry_number_di,Direct indicator for the industry number according to GICS
386,pv37_gics_industry_number_i,The number assigned to the industry of the company according to the Global Industry Classification Standard
387,pv37_gics_industry_number_i_di,An alternative industry number assigned to the company according to the Global Industry Classification Standard
388,pv37_gics_sector_name,The name of the sector assigned to the company according to the Global Industry Classification Standard
389,pv37_gics_sector_name_di,Direct indicator for the sector name according to GICS
390,pv37_gics_sector_number,The number assigned to the sector of the company according to the Global Industry Classification Standard
391,pv37_gics_sector_number_di,Direct indicator for the sector number according to GICS
392,pv37_high_10,10-Day Highest Price
393,pv37_high_110000,High price at 11:00.
394,pv37_high_12,High price
395,pv37_high_130000,High price at 13:00.
396,pv37_high_14,14-Day Highest Price
397,pv37_high_140000,High price at 14:00.
398,pv37_high_1430,High price at 14:30.
399,pv37_high_163000,Highest price at 16:30
400,pv37_id_dly_rdlhrhs,"Daily record of high, low, return, hold, sell, and buy signals"
401,pv37_id_dly_rdlhrhs_nc,ID Daily RDLHRHS NC
402,pv37_intfv_all_1spdd,Adjusted dividends gross cost development
403,pv37_intfv_all_aamt,Adjusted annual maintenance total
404,pv37_intfv_all_acoa,Adjusted other asset totals
405,pv37_intfv_all_acta,Adjusted total asset accounts
406,pv37_intfv_all_adep,Adjusted depreciation expense
407,pv37_intfv_all_adpa,Adjusted property building operations
408,pv37_intfv_all_afsi,"Adjusted investment savings direct position, calculated on an interim basis."
409,pv37_intfv_all_agse,Adjusted earnings savings gross assets
410,pv37_intfv_all_aing,Adjusted net income gains
411,pv37_intfv_all_aint,Adjusted net interest
412,pv37_intfv_all_airm,Adjusted interest rate margins
413,pv37_intfv_all_aitl,Adjusted total interest liabilities
414,pv37_intfv_all_alti,Adjusted total liabilities
415,pv37_intfv_all_altr,Adjusted long-term reserves
416,pv37_intfv_all_amec,Adjusted liabilities total reserves
417,pv37_intfv_all_aorc,Adjusted other property costs
418,pv37_intfv_all_aptc,Adjusted property real estate
419,pv37_intfv_all_asti,Adjusted savings home mortgages
420,pv37_intfv_all_astr,Adjusted savings total investments
421,pv37_intfv_all_atda,Adjusted total assets annual
422,pv37_intfv_all_atot,Adjusted total gross liabilities
423,pv37_intfv_all_bloo,Operating open cash flow.
424,pv37_intfv_all_bpao,Operating asset management income.
425,pv37_intfv_all_bpdl,"Adjusted liabilities direct operations liabilities, calculated on an interim basis."
426,pv37_intfv_all_caic,Adjusted cost gross product development
427,pv37_intfv_all_cbpa,Adjusted other total investments
428,pv37_intfv_all_cfda,Adjusted cost financing deferred annual
429,pv37_intfv_all_cmin,Adjusted cost mechanical equipment assets
430,pv37_intfv_all_cnin,Net income non-current.
431,pv37_intfv_all_cpca,Adjusted claims policy cumulative annual
432,pv37_intfv_all_cpdf,Adjusted financial deposit product costs
433,pv37_intfv_all_cpoa,Adjusted other earnings assets
434,pv37_intfv_all_crta,Adjusted total other transactions
435,pv37_intfv_all_deds,Assessment of Sale of Debt Expense.
436,pv37_intfv_all_dgcd,Tracking date of adjusted cost gross product development
437,pv37_intfv_all_dlcl,"Adjusted liabilities bond direct total, calculated on an interim basis."
438,pv37_intfv_all_drpf,"Adjusted financial liabilities from direct reinvestment, calculated on an interim basis."
439,pv37_intfv_all_dtll,"Adjusted long-term liabilities data, calculated on an interim basis."
440,pv37_intfv_all_dtsl,"Adjusted savings total deposit data, calculated on an interim basis."
441,pv37_intfv_all_dttl,"Adjusted long-term total deposit data, calculated on an interim basis."
442,pv37_intfv_all_eaca,Adjusted earnings cumulative annual
443,pv37_intfv_all_ecor,Adjusted earnings capital
444,pv37_intfv_all_einn,Adjusted earnings interest income net
445,pv37_intfv_all_eiue,Adjusted earnings underwriting insurance expenses
446,pv37_intfv_all_elar,Adjusted earnings liabilities asset ratio
447,pv37_intfv_all_eltq,Quality assessment of telecommunications liability.
448,pv37_intfv_all_eont,Adjusted earnings other net transactions
449,pv37_intfv_all_eooe,Adjusted earnings other operating expenses
450,pv37_intfv_all_erad,Adjusted earnings reserve asset development
451,pv37_intfv_all_etoe,Adjusted earnings total other expenses
452,pv37_intfv_all_fcff,Adjusted financial free cash flow
453,pv37_intfv_all_fcii,"Adjusted investment income annual net, calculated on an interim basis."
454,pv37_intfv_all_fltf,"Adjusted financial total direct investments, calculated on an interim basis."
455,pv37_intfv_all_gfia,Adjusted investment funding gains
456,pv37_intfv_all_graa,Adjusted growth revenue annual average
457,pv37_intfv_all_hsca,Adjusted holdings cash annual
458,pv37_intfv_all_ibaq,"Adjusted financial working capital value, calculated on an interim basis."
459,pv37_intfv_all_icex,"Adjusted hedge fund financial operations, calculated on an interim basis."
460,pv37_intfv_all_idlf,"Adjusted earnings from underwriting insurance expenses, calculated on an interim basis."
461,pv37_intfv_all_idtf,"Adjusted financial savings in insurance capital, calculated on an interim basis."
462,pv37_intfv_all_ilti,"Adjusted investment savings total liabilities, calculated on an interim basis."
463,pv37_intfv_all_inds,Total assessment of Sale of Debt Property.
464,pv37_intfv_all_iqea,Adjusted investment equity annual
465,pv37_intfv_all_iscs,Assessment of Sale of Corporate Security Investments.
466,pv37_intfv_all_isob,"Adjusted investment savings key investment, calculated on an interim basis."
467,pv37_intfv_all_iwga,Adjusted gross working investments
468,pv37_intfv_all_lapb,"Adjusted liabilities account capital, calculated on an interim basis."
469,pv37_intfv_all_lbpl,"Adjusted payable bonds liabilities data, calculated on an interim basis."
470,pv37_intfv_all_lcol,"Adjusted other current liabilities data, calculated on an interim basis."
471,pv37_intfv_all_lctl,"Adjusted long-term capital liabilities data, calculated on an interim basis."
472,pv37_intfv_all_lltl,"Adjusted long-term liabilities total data, calculated on an interim basis."
473,pv37_intfv_all_lmin,"Adjusted mining investments data, calculated on an interim basis."
474,pv37_intfv_all_lopb,"Adjusted other payable bonds data, calculated on an interim basis."
475,pv37_intfv_all_ltio,Operating income value.
476,pv37_intfv_all_ltll,"Adjusted long-term liabilities to assets ratio, calculated on an interim basis."
477,pv37_intfv_all_metl,"Adjusted market hedge assets data, calculated on an interim basis."
478,pv37_intfv_all_ndlf,"Adjusted financial cost for holding deposit positions, calculated on an interim basis."
479,pv37_intfv_all_ndsf,"Adjusted financial savings capital position, calculated on an interim basis."
480,pv37_intfv_all_nppa,Adjusted property lease contracts
481,pv37_intfv_all_nscf,Adjusted financial cost savings net
482,pv37_intfv_all_nvii,"Adjusted investment income savings direct, calculated on an interim basis."
483,pv37_intfv_all_octq,Quality assessment of transaction costs.
484,pv37_intfv_all_olto,Operating sale operating liabilities.
485,pv37_intfv_all_onet,Operating net cash income.
486,pv37_intfv_all_pdcf,Adjusted financial cost deposit position
487,pv37_intfv_all_pede,Adjusted earnings core
488,pv37_intfv_all_peds,Assessment of Sale of Debt Net Income.
489,pv37_intfv_all_pnii,"Adjusted investment income job level, calculated on an interim basis."
490,pv37_intfv_all_pwia,Adjusted interest with protection
491,pv37_intfv_all_pxtl,"Adjusted long-term tax payable data, calculated on an interim basis."
492,pv37_intfv_all_rcaa,Adjusted cost annual average
493,pv37_intfv_all_rcao,Operating asset cash gain.
494,pv37_intfv_all_rdlf,"Adjusted financial liabilities from direct investments, calculated on an interim basis."
495,pv37_intfv_all_rdtf,"Adjusted financial savings in insurance products, calculated on an interim basis."
496,pv37_intfv_all_rltr,Assessment of Real Total Liability.
497,pv37_intfv_all_saoa,Adjusted net total liabilities
498,pv37_intfv_all_scor,Assessment of Sale of Corporate Operations.
499,pv37_intfv_all_snii,"Adjusted investment income job reserve, calculated on an interim basis."
500,pv37_intfv_all_socf,Total assessment of Sale of Operating Cash Liability.
501,pv37_intfv_all_sonm,Minimum open spread for all instruments.
502,pv37_intfv_all_sspf,"Adjusted financial product development costs, calculated on an interim basis."
503,pv37_intfv_all_tbie,Adjusted earnings insurance underwriting
504,pv37_intfv_all_tdbl,"Adjusted liabilities account external, calculated on an interim basis."
505,pv37_intfv_all_toia,Adjusted total other income
506,pv37_intfv_all_txee,Adjusted earnings direct operating expenses
507,pv37_intfv_all_uaie,Adjusted earnings insurance asset savings
508,pv37_intfv_all_vacl,"Adjusted liabilities account position bond, calculated on an interim basis."
509,pv37_intfv_all_vami,Assessment of Value Added Market Insurance.
510,pv37_intfv_all_vnie,Adjusted earnings net non-operating
511,pv37_intfv_all_xeal,"Adjusted investment work key reserve, calculated on an interim basis."
512,pv37_intfv_all_xecs,Assessment of Sale of Cash Exchange.
513,pv37_intfv_all_yppa,Adjusted property net position
514,pv37_intfv_mfm_atot,A metric representing the total assets.
515,pv37_intfv_mfm_dttl,A metric representing the total long-term debt
516,pv37_intfv_mfm_eltq,A metric that could represent equity or earnings at the end of a quarter
517,pv37_intfv_mfm_inds,A metric representing industry standards or an index value
518,pv37_intfv_mfm_lctl,A metric representing long-term liabilities
519,pv37_intfv_mfm_olto,A metric representing other long-term obligations
520,pv37_intfv_mfm_rltr,A metric that could represent return or a specific ratio over the long term
521,pv37_invtry_finished_goods,Inventory of finished goods
