,id,description
29,mdl77_cashburnrate,Cash Burn Rate : It is defined as: -(Cash From Operations + Cash from Investments)/(Cash + Short-term Investments).
30,mdl77_cashc,Cash Cycle : It is defined as the average inventory days plus the average collection days minus the average payable days.
31,mdl77_cashp,Cash-to-Price : It is defined as the most recently reported cash and equivalents per share of a company divided by trading price.
32,mdl77_cashratio,Cash & Equivalents-to-Current Liabilities : It is defined as the most recently reported quarterly cash & equivalents divided by current liabilities.
33,mdl77_cashsale,The mean value of company's assets in the trailing 1-year divided by the trailing 1-year revenues.
34,mdl77_cashsev,Cash to Enterprise Value : It is defined as the total cash & equivalents dividd by the sum of the market value of common equity and book value of long-term debt.
35,mdl77_ccacw,Working Capital Accruals : It equals to: Increase in Accounts Receivables + Increase in Inventory + Decrease in Accounts Payable and Accrued Liabilities + Decrease in Accrued Income Taxes + Increase (Decrease) in Asssets (Liabilities).
36,mdl77_ceroe,The trailing 12-month funds from operations divided by the average of current and previous year
37,mdl77_cfita,TTM Cash Flow from Investment to Total Assets : It is defined as the trailing 12-month cash flow from the investing portion of the cash flow statement divided by the last 4 quarters average total assets
38,mdl77_cfleverage,Cash Flow Leverage : It is defined as the total liabilities divided by the trailing 12-month operating cash flow.
39,mdl77_cfroi,"Cash Flow Return on Invested Capital : It is defined as the trailing 12-month cash flow divided by the average invested capital in the same periodInvested capital equals the sum of common equity,long-term debt,minority interest and preferred stock."
40,mdl77_cg3ysales,The geometric growth rate of the trailing 12-month sales per share in the last 12 quarters.
41,mdl77_chg3ycfast,3-yr Change in Assets-adj TTM Cash Flow : It is defined as the most recently reported trailing 12-month operating cash flow minus 12-quarter ago comparable trailing 12-month cash flow scaled by the average total assets in the same period.
42,mdl77_chg3yepsast,3-yr Change in Assets-adj TTM EPS : It is defined as the the trailing 12-month earnings per share before extra items (EPS) minus the EPS 12-quarters ago deflated by the average total assets per share.
43,mdl77_chg3yepsp,The difference between the the trailing 12-month earnings per share and that of 12-quarters ago for a stock divided by its month-end trading price.
44,mdl77_chg3yfcfast,3-yr Chg in Assets-adj TTM Free Cash Flow : It is defined as the the trailing 12-month free cash flow minus 12-quarters ago trailing 12-month free cash flow divided by the average total assets.
45,mdl77_chg3yocfast,3-yr Change in Assets-adj TTM Oper Cash Flow : It is defined as the most recently reported trailing 12-month operating cash flow (OCF) minus the OCF 12-quarters ago deflated by the average total assets.
46,mdl77_chg6malpha18m,"6-Month Nominal Change in 18-Month Alpha : It is defined as the 6-month change in a stock's 18-month alpha, which equals the intercept from the regression of a stock price's monthly return against the S&P 500 index monthly return over last 18-month period."
47,mdl77_chgalpha12m,"6-Month Nominal Change in 12-Month Alpha : It is defined as the 6-month change in a stock's 12-month alpha, which equals the intercept from the regression of a stock price's monthly return against the S&P 500 index monthly return over last 12-month period."
48,mdl77_chgalpha36m,"6-Month Nominal Change in 36-Month Alpha : It is defined as the 6-month change in a stock's 36-month alpha, which equals the intercept from the regression of a stock price's monthly return against the S&P 500 index monthly return over last 36-month period."
49,mdl77_chgars,1-yr Chg in Acct Receivable as % of Sales : It is defined as the change between the last reported accounts receivable as a percentage of trailing 12-month sales and that percentage 4 quarters ago.
50,mdl77_chgnoa,"Change in Net Operating Assets : It is defined as the year-over-year change of net operating assets to total assets, where net operating assets equal most recent quarterly short-term debt plus long-term debt + preferred equity plus common equity minus cash"
51,mdl77_chgollev,"Change in Operating Liability Leverage : It is defined as the current quarter operating liability leverage less the operating liability leverage 4 quarters ago, where operating liability leverage equals 1 minus the ratio of (short-term debt + long-term debt + common equity + preferred equity - cash) to (total assets - cash)"
52,mdl77_chgreccast,YOY Chg in Acct Receivable to Current Assets : It is defined as the percent change in the most recent quarterly reported accounts receivable to current assets ratio from the ratio for the same quarter one year ago.
53,mdl77_chgsgasale,"Change in QTR SG&A Expenses vsSales : It is defined as the difference between the yearly change in quarterly Selling, General and Administrative expenses and yearly change in quarterly sales."
54,mdl77_chgshare,Percent Change in Shares Outstanding  : It is defined as the percent change in a company's current number of outstanding shares as compared to the number of shares outstanding one year ago.
55,mdl77_chgvolpre4y,4-Year Change in the Average Trading Volume : It is defined as the change in the most recent 6-month moving average of monthly turnover ratio (average monthly trading volume/total shares outstanding) as compared to the 12-month moving average of monthly turnover ratio 4 years ago.
56,mdl77_cogsinvt,Change in TTM COGS vsInventory Level : It is defined as the absolute value of the difference between the yearly percent change in trailing 12-month cost of goods sold and the yearly percent change in inventory level.
57,mdl77_covol,60-Month Trading Volume Trend : It is defined as the slope of the least squares regression line of the last 60 months of monthly trading volume against time
58,mdl77_curindbp_,Industry Relative Book-to-Market : It is defined as a stock's current book-to-price ratio (BP) less the average of the BPs of all stocks in the same industry deflated by the standard deviation of the BPs of all stocks in the same relative universe
59,mdl77_curindcfp_,Industry Relative TTM Cash Flow-to-Price : It is defined as a stock's trailing 12-month cash flow-to-price ratio (CFP) less the average of the CFPs of all stocks in the same industry deflated by the standard deviation of the CFPs of all stocks in the same relative universe
60,mdl77_curinddivp_,Industry Relative TTM Dividend Yield : It is defined as a stock's trailing 12-month dividend yield (DivYield) less the average of the DivYields of all stocks in the same industry deflated by the standard deviation of the DivYields of all stocks in the same relative universe
61,mdl77_curindebitdap_,Industry Relative TTM EBITDA-to-Price : It is defined as a stock's trailing 12-month EBITDA-to-price ratio (EBITDAP) less the average of the EBITDAPs of all stocks in the same industry deflated by the standard deviation of the EBITDAPs of all stocks in the same relative universe
62,mdl77_curindep_,Industry Relative TTM EPS-to-Price : It is defined as a stock's trailing 12-month earnings per share before extra items-to-price ratio (EP) less the average of the EPs of all stocks in the same industry deflated by the standard deviation of these EPs
63,mdl77_curindfcfp_,Industry Relative TTM Free Cash Flow-to-Price : It is defined as a stock's trailing 12-month free cash flow-to-price ratio (FCFP) less the average of the FCFPs of all stocks in the same industry deflated by the standard deviation of the FCFPs of all stocks in the same relative universe
64,mdl77_curindocfp_,Industry Relative TTM Oper Cash Flow-to-Price : It is defined as a stock's trailing 12-month operating cash flow-to-price ratio (OCFP) less the average of the OCFPs of all stocks in the same industry deflated by the standard deviation of the OCFPs of all stocks in the same relative universe.
65,mdl77_curindocfta_,Industry Relative TTM Oper Cash Flow-to-Total Assets : It is defined as a stock's trailing 12-month operating cash flow-to-total assets ratio (OCFTA) less the average of the OCFTA of all stocks in the same industry deflated by the standard deviation of the OCFTAs of all stocks in the same relative universe.
66,mdl77_curindsp_,Industry Relative TTM Sales-to-Price : It is defined as a stock's trailing 12-month sales-to-price ratio (SP) less the average of the SPs of all stocks in the same industry deflated by the standard deviation of the SPs of all stocks in the same relative universe
67,mdl77_curratio,Current Ratio : It is defined as the reported current assets from most recent quarter divided by the current liabilities from most recent quarter.
68,mdl77_cvvolp20d,20-Day Volume Volatility to Price Volatility : It is defined as the coefficient of variation of the last 20 days of closing prices divided by the coefficient of variation of daily trading volume for the same time period.
69,mdl77_cws,Working Capital-to-Trailing 12-Month Sales : It is defined as the average of working capital for the trailing 12 months divided by the total sales in the same periodWorking capital equals the inventory plus accounts receivable minus accounts payable on the balance sheet.
70,mdl77_dcc,Current Cash Flow Debt Coverage Ratio : It is defined as the most recently reported quarterly cash flow from operations less the cash dividends divided by the current interest-bearing debt
71,mdl77_debtcf,The sum of the most recent reported long term debt and short-term interesting bearing debt divided by the trailing 12-month cash flow.
72,mdl77_devpacificshortsentimentfactor_act_util,Account Utility
73,mdl77_devpacificshortsentimentfactor_benchmark_fee,Benchmark fee
74,mdl77_devpacificshortsentimentfactor_conc_ratio,Concentration ratio
75,mdl77_devpacificshortsentimentfactor_days_to_cover,Days to Cover
76,mdl77_devpacificshortsentimentfactor_dmd_conc,Deman concentration
77,mdl77_devpacificshortsentimentfactor_inv_conc,Inventory concentraion
78,mdl77_devpacificshortsentimentfactor_lend_supply,Lend supply
79,mdl77_devpacificshortsentimentfactor_onloan_conc,On loan concentration
80,mdl77_devpacificshortsentimentfactor_tni_ths,Short Interest Ratio
81,mdl77_devpacificshortsentimentfactor_util,Utility
82,mdl77_div5yg,5-Year Dividend Growth Rate : It is defined as the 5-year growth in dividends
83,mdl77_divcf,Dividends- to-Cash Flow : It is defined as the trailing 12-month cash dividends divided by the trailing 12-month cash flowCash dividends represent the total amount of cash dividends paid for both common and preferred stock.
84,mdl77_divcov,Company's trailing 1-year profits sacled by its annual dividends.
85,mdl77_divyield,TTM Dividend Yield  : It is defined as the trailing 12-month dividends per share for a stock divided by its month-end trading price.
86,mdl77_dpcapex,Change in TTM Depreciation vsCapEx : It is defined as the absolute value of the difference between the yearly percent change in trailing 12-month depreciation expense and the yearly percent change in trailing 12-month capital expenditure.
87,mdl77_dsu,The beta coefficient estimated by a multiple regression of returns on several macroeconomic aspects over 60 months.
88,mdl77_ebitdaev,"TTM EBITDA-to-Enterprise Value : It is defined as the trailing 12-month earnings before interest,taxes,depreciation and amortization for a stock deflated by its enterprise value (EV)EV= Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest -Cash."
89,mdl77_ebitdap,"TTM EBITDA-to-Price : It is defined as the trailing 12-month earnings before interest, taxes, depreciation and amortization for a company divided by its month-end trading price."
90,mdl77_ed,Long-term Debt-to-Equity : It is defined as the most recently reported total long-term debt divided by total book equity.
91,mdl77_emeasales,EMEA Sales Exposure : It is defined as the annual aggregate sales for EMEA as reported by the company divided by total annual sales.
92,mdl77_epschgetr,EPS from Change in Effective Tax Rate : It is defined as the trailing 12-month pre-tax income per share times the difference between most recent trailing 12-month effective tax rate and that of 4 quarters ago.The effective tax rate is defined as total tax expense divided by pre-tax income.
93,mdl77_equityto,The trailing 12-month sales divided by the average of trailing 12-month reported book equity.
94,mdl77_fc_curindfwdep_,Industry Relative Leading 4-QTRs EPS to Price : It is defined as a stock's next 4-quarter's analysts consensus earnings estimates-to-price ratio (FwdEP) less the average of the FwdEPs of all stocks in the same industry deflated by the standard deviation of the these FwdEPs
95,mdl77_fc_dypeg,Reciprocal of Dividend Yield-adjusted PEG  : It is defined as the reciprocal of a stock's forward 12-month P/E ratio divided by the total growth rateThe total growth rate is the sum of the forecasted long-term growth rate and the indicated dividend yield.
96,mdl77_fc_ebop,Stock's valuation based on a model deflated its month-end trading price. The model measures a firm's intrinsic value by comparing generated earnings to the cost of capital.
97,mdl77_fc_estep,Leading 12-Month Median Earnings Yield : It is defined as the next fiscal year median consensus earnings estimate divided by trading price.
98,mdl77_fc_fcfroey1p,Product of TTM FCF Yield and Forward ROE : It is defined as the trailing 12-month free cash flow per share multiplied by the next 4-quarter consensus earnings forecasts divided by the most recently reported book value per share scaled by its trading price.
99,mdl77_fc_fwdroe,Forward Return on Equity  : It is defined as a stock's analysts earnings estimates for next four quarters divided by its most recent reported common equity per share.
100,mdl77_fc_numest,The number of analysts earnings estimates for fiscal year 1 for a stock.
101,mdl77_fc_numrevy1,"Net # of Revisions for Fiscal Year 1 : It is defined as the weighted average of the number of FY1 analyst earnings forecasts raised less the number lowered within a month, divided by the total number of analyst forecasts."
102,mdl77_fc_rel5yfwdep,5-yr Relative Leading 12-Month Earnings Yield : It is defined as a stock's current next 4-quarter's consensus analyst earnings forecasts-to-price ratio (FwdEP) minus the average of the FwdEPs ratio in the last 60-month scaled by the standard deviation of the FwdEPs over the same period.
103,mdl77_fc_rev3y1,"The change in the analysts' projection on company's performance for fiscal year 1 less that of three months ago, deflated by its price."
104,mdl77_fc_rev3y2,"3-M Revision in FY2 EPS Forecasts : It is defined as the change in the current mean consensus earnings estimate for fiscal year 2 less that of three months ago, deflated by its trading price."
105,mdl77_fc_rev6,"Averaged Last 6-M EPS Revisions for FY1 : It is defined as a the average of prior 6-month monthly changes in a stock's consensus analysts earnings forecasts for fiscal year 1, scaled by previous month-end trading price."
106,mdl77_fc_stdevfy1epsp,Std Dev of FY1 EPS Estimates-to-Price : It is defined as the standard deviation of analyst forecasts for fiscal year 1 earnings scaled by closing price.
107,mdl77_fc_stdevfy2epsp,Std Dev of FY2 EPS Estimates-to-Price : It is defined as the standard deviation of analyst forecasts for fiscal year 2 earnings scaled by closing price.
108,mdl77_fcfequity,TTM Free Cash Flow to Equity : It is defined as the trailing 12-month free cash flow divided by the average book equity value in the same period.
109,mdl77_fcfghc,1-yr Chg in Assets-adj TTM Free Cash Flow : It is defined as the the trailing 12-month free cash flow minus 4 quarter ago trailing 12-month free cash flow divided by the average total assets.
110,mdl77_fcfroi,"Free Cash Flow Return on Invested Capital : It is defined as the trailing 12-month free cash flow divided by the average invested capital in the same periodInvested capital equals the sum of common equity,long-term debt,minority interest and preferred stock."
111,mdl77_fcfsale,TTM Free Cash Flow-to-TTM Sales  : It is defined as the trailing 12-month free cash flow divided by the trailing 12-month sales.
112,mdl77_fcghc,1-yr Change in Assets-adj TTM Cash Flow : It is defined as the the trailing 12-month cash flow minus comparable trailing 12-month cash flow from 4-quarters ago scaled by the average total assets.
113,mdl77_fcoghc,1-yr Chg in Assets-adj TTM Oper Cash Flow  : It is defined as the most recently reported trailing 12-month operating cash flow minus 4 quarter ago trailing 12-month operating cash flow divided by the average total assets.
114,mdl77_fixastto,The trailing 12-month sales divided by the average of the total fixed assets in the same period.
115,mdl77_flowratio,Flow Ratio : It is defined as the difference between current Assets and cash & equivalents divided by the difference between current liabilties and short-term debtAll items are from the most recent quarter.
116,mdl77_gear,Capital Gearing Ratio : It is defined as the long-term debt divided by the difference between total assets and current liability.
117,mdl77_globaldevpacificshortsentimentfactor_dmd_supply,Demand Supply
118,mdl77_gspea2y_cf,"2-Year Ahead EPS Growth : It is defined as the most recent consensus earnings forecast for fiscal year 2 minus the consensus earnings forecast for fiscal year 1, divided by trading price."
119,mdl77_gtl,Long-Term Growth Rate Estimates : It is defined as the consensus long term growth forecast.It generally represents an expected annual increase in operating earnings over the company's next full business cycle.
120,mdl77_gtlm6ghc,6-M Change in Long-term Growth Estimates : It is defined as the percent change in the most recent mean consensus long-term growth forecast as compared to those of 6 months ago.
121,mdl77_high52w,52-Week High : It is defined as the month-end price divided by the highest monthly closing price in the past 12-month.
122,mdl77_ica,Abnormal Capital Investment : It is defined as the change in a firm's most recent trailing 12-month capital investment intensity compared to the average of its prior 3-year investment intensity.
123,mdl77_idb,Basic Defensive Interval : It measures how many days that a company can cover its daily operating expenses (cost of goods sold and SG&A) by only using its cash and receivables on its balance sheet.
124,mdl77_indrelcroe_,Stock's lagged quarterly return on equity (ROE) minus the average of the ROEs of all stocks in the same industry deflated by the standard deviation of these ROEs.
125,mdl77_indrelrecd_,Industry-adjusted Doubtful Account Receivables : It is defined as a stock's asset-adjusted annual doubtful receivables minus the average of the receivables of all stocks in the same industry deflated by the standard deviation of these receivables.
126,mdl77_indrelrtn4w_,4-week Industry Relative Return : It is defined as a stock's return in last 4-weeks minus the average of the comparable returns of all stocks in the same industry deflated by the standard deviation of these returns.
127,mdl77_indrelrtn5d_,"Stock's return in the last 5 days minus the average of the comparable returns of all stocks in the same industry, then deflated by the standard deviation of these returns."
128,mdl77_inflation,The beta coefficient estimated by a multiple regression of returns on several macroeconomic aspects over 60 months.
129,mdl77_invast,The current inventory level deflated by the total assets from most recent quarter.
130,mdl77_iqa,Asset Quality Index : It is defined as the year-over-year change of 1 minus the ratio of current assets plus PP&E divided by total assets
131,mdl77_lagegp,"Lagged Inverse of PEG Ratio : It is defined as the trailing 12-month earnings per share before extraordinary items times the change in yearly trailing 12-month sales per share growth rate, divided by trading price."
132,mdl77_lasales,Latin America Sales Exposure : It is defined as the annual aggregate sales for Latin America as reported by the company divided by total annual sales.
133,mdl77_lfd,The sum of the trailing 12-month pretax income and the trailing 12-month interest expense divided by the trailing 12-month pretax income.
134,mdl77_liqcoeff,Liquidity Coefficient : It is the slope of the regression between the monthly stock trading turnover ratio (X) and the contemporary monthly stock price returns (Y).
135,mdl77_lumqca,Acquisition Multiple : It is defined as the most recent quarterly reported invested capital divided by the trailing 12-month EBITDA.
136,mdl77_m42rav,24-Month Value at Risk : It is defined as the minimum of a stock's monthly price return in last 20-month period.
137,mdl77_m6dn2ntr,Second Preceding 6-month Return : It is defined as the percent change in a stock's price from month t-12 to month t-7.
138,mdl77_milliq,Stock Illiquidity : It is defined as the monthly average of the daily absolute return to the daily dollar trading volume ratio.
139,mdl77_mktcappera,Stock's current market cap divided by the number of analysts providing Fiscal Year 1 earnings estimates.
140,mdl77_mktlev,Stock's total market value plus the most recent reported quarterly book debt then divided by the market value.
141,mdl77_mpn,Net Profit Margin  : It is defined as the most recently reported quarterly net income after tax divided by the corresponding quarterly sales.
142,mdl77_mpnghc,1-Yr Change in Net Profit Margin : It is defined as the most recent quarterly net profit margin (NPM) minus the NPM 4 quarters agoNet profit margin is net income divided by total sales.
143,mdl77_mpoghc,1-yr Change in Operating Profit Margin : It is defined as the most recent quarterly operating profit margin minus that of 4 quarters agoOperating profit margin is income from operations divided by total sales.
144,mdl77_mrspe_cf,The 3-month change in analysts' median earnings forecast for a stock's fiscal 1 scaled by the current mean estimate.
145,mdl77_nasales,North America Sales Exposure  : It is defined as the annual aggregate sales for North America as reported by the company divided by total annual sales
146,mdl77_netcashp,Net Cash to Equity : It is defined as most recently reported quarterly cash & equivalents less the long-term debt and current debt for a stock divided by its current market value.
147,mdl77_netdebt,"Net Debt Ratio : It is defined as the net debt divided by the sum of the net debt, preferred stock and common stock, where net debt equals the long-term debt plus short-term debt minus cash &equivalents All items are from most recent quarter."
148,mdl77_nfaldebt,Net Fixed Assets to Long-term Debt : It is defined as the most recent quarterly reported net fixed assets divided by the total long-term debt.
149,mdl77_niper,Net Income per Employee : It is defined as the income after taxes for the trailing 12-months divided by the number of employees at the end of the last reported fiscal year.
150,mdl77_nlassets,Natural Logarithm of Total Assets : It is defined as the natural logarithm of the most recent quarterly reported total assets.
151,mdl77_nlmktcap,Natural Logarithm of Market Capitalization : It is defined as the natural logarithm of the cubic of a stock's total market value.
152,mdl77_nlprice,Natural Logarithm of Closing Price : It is defined as the natural logarithm of the cubic of a stock's unadjusted closing price.
153,mdl77_nlsales,Natural Logarithm of TTM Sales : It is defined as the natural logarithm of the cubic of a company's trailing 12-month sales.
154,mdl77_nlvolcap,The natural logarithm of the quotient of the trailing 1-year average of the monthly volume to the trailing1-year average of monthly market value of outstanding shares.
155,mdl77_nnastp,Net Current Assets-to-Price : It is defined as the current assets per share minus total liabilites per share divided by the price.
156,mdl77_noato,"Net Operating Asset Turnover : It is defined as trailing-12-month sales divided by the last 4-quarters average net operating assets, which equals short-term debt + long-term debt + preferred equity + common equity - cash"
157,mdl77_nopatmargin,NOPAT Margin : It is defined as: (Net Income + Interest Expense*(1-Effective Tax Rate))/Net Sales.All items are for trailing 12-month Effective tax rate equals income taxes for the trailing twelve months divided by the trailing twelve months' income before taxes.
158,mdl77_ntrm01ff,Fama-French Momentum : It is defined as the percent change in a stock's price from month t-12 to month t-2.
159,mdl77_ocfast,Operating Cash Flow to Assets : It is defined as the trailing 12-month net cash flow from operations divided by the average total assets.
160,mdl77_ocfmargin,Operating Cash Flow Profit Margin  : It is defined as the trailing 12-month cash flow from operations scaled by the trailing 12-month sales.
161,mdl77_ocfratio,Operating Cash Flow Ratio : It is defined as a stock's most recently reported quarterly cash flow from operations divided by its current liabilities.
162,mdl77_ocfroi,"Oper Cash Flow Return on Invested Capital : It is defined as the trailing 12-month operating cash flow divided by the average invested capital in the same periodInvested capital equals the sum of common equity,long-term debt,minority interest and preferred stock."
163,mdl77_oilprice,The beta coefficient estimated by a multiple regression of returns on several macroeconomic aspects over 60 months.
164,mdl77_ollev,Operating Liability Leverage  : It is defined as 1 minus the ratio of (short-term debt + long-term debt + common equity + preferred equity - cash) to (total assets - cash) in the current quarter
165,mdl77_opincltd,Change in TTM Oper Income vsLT Debt : It is defined as the difference between the yearly percent change in operating income and the yearly percent change in long-term debt.
166,mdl77_oplev,Operating Leverage : It is defined as the percent change in the trailing 12-month operating income from previous quarter divided by the percent change in trailing 12-month sales from previous quarter.
167,mdl77_otvni,Inventory Turnover Ratio : It is defined as the trailing 12-month cost of goods sold divided by the average of inventory in the same period.
168,mdl77_p50_200ratio,50-200 Day Stock Price Ratio  : It is defined as the moving average of a stock's prices in last 50 days divided by the moving average of its prices in last 200 days.
169,mdl77_past,Price-to-Total Assets  : It is defined as a stock's month-end trading price divided most recent quarterly reported total assets per share.
170,mdl77_pau,Unexpected Change in Accounts Payable : It is defined as the difference between current accounts payable and the expected level of accounts payable (multiplying the prior year's closing account balance by the growth in costs of goods sold in the trailing 12-months) scaled by the total assets.
171,mdl77_pb,Book-to-Market  : It is defined as the most recently reported book value per share for a stock deflated by its month-end trading price.
172,mdl77_pca,Average Collection Period : It is defined as the average of the trailing 12-month reported accounts receivable times 365 and then divided by the trailing 12-month sales.
173,mdl77_pctabv260low,Price Above Last 260-day Lowest Trading Price : It is defined as a stock's current closing price divided by its lowest daily low price in last 260 trading days.
174,mdl77_pctchg3ycf,The percent change in a stock's most recent trailing 12-month cash flow per share as compared to itself 12 quarters ago.
175,mdl77_pctchg3yeps,The percent change in a stock's most recent trailing 12-month earnings per share as compared to itself 12 quarters ago.
176,mdl77_pctchg3yfcf,3-yr Growth in TTM Free Cash Flow : It is defined as the percent change in a stock's most recent trailing 12-month free cash flow per share (FCF) as compared to its FCF 12 quarters ago.
177,mdl77_pctchg3yocf,3-yr Growth in TTM Oper Cash Flow : It is defined as the percent change in a stock's most recent trailing 12-month operating cash flow per share (OCF) as compared to its OCF 12 quarters ago.
178,mdl77_pctchgastto,1-yr Change in Asset Turnover Ratio : It is defined as the percent change in the most recent asset turnover ratio as compared to that of 4 quarters agoAsset turnover ratio is the trailing 12-month sales divided by the average total assets in the same period.
179,mdl77_pctchgcf,1-yr Growth in TTM Cash Flow : It is defined as the percent change in a stock's most recent trailing 12-month cash flow per share (CF) as compared to the CF 4 quarters ago.
180,mdl77_pctchgeps,The percent change in a stock's most recent trailing 12-month earnings per share before extra items as compared to itself 4 quarters ago.
181,mdl77_pctchgfcf,1-yr Growth in TTM Free Cash Flow : It is defined as the percent change in a stock's most recent trailing 12-month free cash flow per share (FCF) as compared to the FCF 4 quarters ago.
182,mdl77_pctchgocf,1-yr Growth in TTM Oper Cash Flow : It is defined as the percent change of a stock's most recent trailing 12-month operating cash flow per share (OCF) as compared to the OCF 4 quarters ago.
183,mdl77_pctchgqtrast,1-yr Change in Total Assets : It is defined as the growth in the most recent reported quarterly total assets per share as compared to that of four quarters ago.
184,mdl77_pctchgqtrsales,1-yr Change in Sales : It is defined as the growth in most recent reported quarterly sales per share as compared to 4 quarters ago.
185,mdl77_pcurlia,Current Liabilities-to-Price : It is defined as a stock's most recently reported quarterly current liabilities per share divided by its closing price.
186,mdl77_pd09erpvc,CV of Prior 90-Day Closing Prices : It is defined as the standard deviation of a stock's last 90 days closing prices divided by the mean of these prices.
187,mdl77_pe_wt,Time Weighted Earnings Yield  : This factor uses a time-weighted combination of FY1 and FY2 earnings estimates to create a twelve-month forward earnings forecastThis earnings factor is a unique compliment to the wide variety of earnings-related metrics available to determine a company's fair value.
188,mdl77_pedu,Unexpected Change in Depreciation : It is defined as the difference between the trailing 12-month depreciation expenses and the expected level of depreciation expenses (multiplying the prior year's closing account balance by the growth in total fixed assets) scaled by the total assets.
189,mdl77_pedwf_cf,Leading 12-Month Mean Earnings Yield : It is defined as the next 4-quarter's mean consensus earnings estimate divided by the price.
190,mdl77_pelh_cf,"Street Revision Confidence : It is defined as the sum of the 3-month change in the highest and lowest FY1 earnings estimate, scaled by month-end trading price."
191,mdl77_perg,"Risk-adjusted PEG Ratio : It is defined as the stock price divided by the leading 12-month consensus earnings forecast, scaled by the average long-term growth rate estimate, and multiplied by the stock's 36-month beta."
192,mdl77_pfcf_cf,"Forward Free Cash Flow-to-Price : It is defined as the .next 4-quarter's mean consensus earnings estimate plus trailing 12-month depreciation expense per share minus corresponding capital expenditures, divided by trading price."
193,mdl77_pfcfghc,The difference between the the trailing 12-month free cash flow per share and that of 4 quarters ago for a stock divided by its trading price.
194,mdl77_pfcfmtt,TTM Free Cash Flow-to-Price  : It is defined as the trailing 12-month free cash flow per share for a stock divided by its month-end trading price Free cash flow equals operating cash flow minus capital expenditures and cash dividends.
195,mdl77_pfcfy3ghc,3-yr Change in Price-adj TTM FCF  : It is defined as the difference between the most recently reported trailing 12-month free cash flow per share and that of 12-quarters ago for a stock divided by its month-end trading price.
