,id,description
86,oth432_sgpp_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Gross Margin
87,oth432_sgpp_trkdpitdeltapredict_funda_predict,Predict value of Gross Margin
88,oth432_sgrp_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Gross Margin
89,oth432_sgrp_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Gross Margin
90,oth432_sgrp_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Gross Margin
91,oth432_sgrp_trkdpitdeltapredict_funda_predict,Predict value of Gross Margin
92,oth432_sncc_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Net Change in Cash
93,oth432_sncc_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Net Change in Cash
94,oth432_sncc_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Net Change in Cash
95,oth432_sncc_trkdpitdeltapredict_funda_predict,Predict value of Net Change in Cash
96,oth432_snce_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Net Cash - Ending Balance
97,oth432_snce_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Net Cash - Ending Balance
98,oth432_snce_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Net Cash - Ending Balance
99,oth432_snce_trkdpitdeltapredict_funda_predict,Predict value of Net Cash - Ending Balance
100,oth432_sntd_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Net Debt Incl. Pref.Stock & Min.Interest
101,oth432_sntd_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Net Debt Incl. Pref.Stock & Min.Interest
102,oth432_sntd_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Net Debt Incl. Pref.Stock & Min.Interest
103,oth432_sntd_trkdpitdeltapredict_funda_predict,Predict value of Net Debt Incl. Pref.Stock & Min.Interest
104,oth432_sopp_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Operating Margin
105,oth432_sopp_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Operating Margin
106,oth432_sopp_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Operating Margin
107,oth432_sopp_trkdpitdeltapredict_funda_predict,Predict value of Operating Margin
108,oth432_srev_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Revenue
109,oth432_srev_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Revenue
110,oth432_srev_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Revenue
111,oth432_srev_trkdpitdeltapredict_funda_predict,Predict value of Revenue
112,oth432_stbv_trkdpitdeltapredict_funda_mada,"Mean Absolute Deviation of scaled actual value of Tangible Book Value, Common Equity"
113,oth432_stbv_trkdpitdeltapredict_funda_madp,"Mean Absolute Deviation of predicted value of Tangible Book Value, Common Equity"
114,oth432_stbv_trkdpitdeltapredict_funda_mae,"Mean Average Error of the model of Tangible Book Value, Common Equity"
115,oth432_stbv_trkdpitdeltapredict_funda_predict,"Predict value of Tangible Book Value, Common Equity"
116,oth432_stld_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Debt
117,oth432_stld_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Debt
118,oth432_stld_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Debt
119,oth432_stld_trkdpitdeltapredict_funda_predict,Predict value of Total Debt
120,oth432_totd_a_predict,Predict value of Total Debt
121,oth432_totd_q_predict,Predict value of Total Debt
