,id,description
116,anl14_numofests_ptp_fp1,Num of Estimations of Pretax Profit - upcoming quarter
117,anl14_numofests_revenue_fp1,Num of Estimations of Revenue - upcoming quarter
118,anl14_numofests_revenue_fp2,Num of Estimations of Revenue - upcoming 2 quarters
119,anl14_numofests_revenue_fp3,Num of Estimations of Revenue - upcoming 3 quarters
120,anl14_numofests_roa_fy1,Num of Estimations of Returns on Assets - upcoming year
121,anl14_numofests_roa_fy2,Num of Estimations of Returns on Assets - upcoming 2 years
122,anl14_numofests_roe_fy1,Num of Estimations of Returns on Equity - upcoming year
123,anl14_numofests_roe_fy2,Num of Estimations of Returns on Equity - upcoming 2 years
128,anl14_stddev_bvps_fy1,Standard Deviation of Estimations of Book Value Per Share - upcoming year
129,anl14_stddev_bvps_fy2,Standard Deviation of Estimations of Book Value Per Share - upcoming 2 years
130,anl14_stddev_capex_fy1,Standard Deviation of Estimations of Capital Expenditures  - upcoming year
131,anl14_stddev_capex_fy2,Standard Deviation of Estimations of Capital Expenditures  - upcoming 2 years
132,anl14_stddev_ebit_fy1,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming year
133,anl14_stddev_ebit_fy2,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 2 years
134,anl14_stddev_ebitda_fy1,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
135,anl14_stddev_ebitda_fy2,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
136,anl14_stddev_epsrep_fp1,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming quarter
137,anl14_stddev_ndebt_fy1,Standard Deviation of Estimations of Net debt - upcoming year
138,anl14_stddev_ndebt_fy2,Standard Deviation of Estimations of Net debt - upcoming 2 years
139,anl14_stddev_ntprep_fp1,Standard Deviation of Estimations of Reported Net Profit - upcoming quarter
140,anl14_stddev_ptp_fp1,Standard Deviation of Estimations of Pretax Profit - upcoming quarter
141,anl14_stddev_revenue_fp1,Standard Deviation of Estimations of Revenue - upcoming quarter
142,anl14_stddev_revenue_fp2,Standard Deviation of Estimations of Revenue - upcoming 2 quarters
143,anl14_stddev_revenue_fp3,Standard Deviation of Estimations of Revenue - upcoming 3 quarters
144,anl14_stddev_roa_fy1,Standard Deviation of Estimations of Returns on Assets - upcoming year
145,anl14_stddev_roa_fy2,Standard Deviation of Estimations of Returns on Assets - upcoming 2 years
146,anl14_stddev_roe_fy1,Standard Deviation of Estimations of Returns on Equity - upcoming year
147,anl14_stddev_roe_fy2,Standard Deviation of Estimations of Returns on Equity - upcoming 2 years
148,anl14_xrefmap,Reference Map to Stock  -
149,rtk_ptg_high,The Highest of Price Target -
150,rtk_ptg_low,The Lowest of Price Target -
151,rtk_ptg_mean,Mean of Price Target -
152,rtk_ptg_median,Median of Price Target -
153,rtk_ptg_number,Num of Price Target -
154,rtk_ptg_stddev,Standard Deviation of Price Target -
