,id,description
133,oth466_bs_tang_fix_assets_xre,"Property/Plant/Equipment, Total Net"
134,oth466_bs_treas_stk_q,Treasury Stock
135,oth466_bs_wkcap_ps,Working Capital Per Share
136,oth466_cf_acq_biz,Acquisition Of Business
137,oth466_cf_cap_expend_prpty_add,Purchases Of Fixed Assets.
138,oth466_cf_capex,Capital Expenditures
139,oth466_cf_capex_fix_q,Capital Expenditures
140,oth466_cf_capex_ps,Capital Expenditures Per Share
141,oth466_cf_cash,Cash
142,oth466_cf_cash_chg,Net Change In Cash
143,oth466_cf_cash_from_oper,Cash From Operating Activities
144,oth466_cf_cash_int_pay,Cash Interest Paid
145,oth466_cf_cash_paid_for_tax,Cash Paid for Taxes
146,oth466_cf_chg_cash_st_invest,Increase/Decrease In Cash And Short Term Investments
147,oth466_cf_debt_lt,"Long Term Debt, Net"
148,oth466_cf_debt_lt_reduct_q,Reduction In Long Term Debt
149,oth466_cf_decr_cap_stock,Decrease in Capital Stocks
150,oth466_cf_dep_amort_tot_q,Depreciation and Amortization - Total
151,oth466_cf_dfd_tax,Deferred Income Taxes & Investment Tax Credit
152,oth466_cf_div_com,Common Dividends
153,oth466_cf_div_com_q,Common Dividends
154,oth466_cf_div_pay_out_ps,Dividend Payout Per Share
155,oth466_cf_div_q,Cash Dividends Paid - Total
156,oth466_cf_div_tot,Dividends - Total
157,oth466_cf_dps_secs_q,Dividends Per Share
158,oth466_cf_fin,Cash From Financing Activities
159,oth466_cf_fix_assets_sale_q,Sale of Fixed Assets
160,oth466_cf_forex_eff,Foreign Exchange Effects
161,oth466_cf_inc_tax_dfd,Deferred Income Taxes (Cash Flow)
162,oth466_cf_invest_purch,Increase In Investments
163,oth466_cf_invest_sold_q,Sale/Maturity of Investment
164,oth466_cf_lt_debt_issue,Long Term Debt Issued
165,oth466_cf_lt_debt_rdct,Long-Term Debt - Reduction
166,oth466_cf_net_inc,Net Income From Cf Starting Line
167,oth466_cf_net_inc_strt,Comp Inc - Beginning Net Income
168,oth466_cf_oper_q,Net Cash Flow - Operating Activities
169,oth466_cf_other_use_invest,Other Uses - Investing
170,oth466_cf_stk_purch,Purchase Of Common And Preferred Stock
171,oth466_cf_stk_sale,Sale Of Common And Preferred Stock
172,oth466_cni_dfd_sb,Deferred Income
173,oth466_des_amt_of_tsy_stock,Amount Of Treasury Shares
174,oth466_des_basic_avg_shs,Common Shares Used To Calculate Basic Eps
175,oth466_des_com_shs_out_eps_basic_q,Common Shares Used to Calculate Earnings Per Share - Basic
176,oth466_des_com_shs_out_eps_dil_q,Common Shares Used to Calculate Fully Diluted Earnings Per Share
177,oth466_des_com_shs_out_q,Common Shares Outstanding
178,oth466_des_com_shs_out_secs_q,Common Shares Outstanding - Security
179,oth466_des_common_shs,Common Shares Outstanding
180,oth466_des_employee,Fulltime Employees
181,oth466_des_inven_days,Inventories Days Held
182,oth466_des_mkt_cap_q,Market Capitalization
183,oth466_des_mkt_val_public,Market Capitalization (Public)
184,oth466_des_net_debt_q,Net Debt
185,oth466_des_par_ps_q,Par Value
186,oth466_des_price_close,MARKET PRICE - FISCAL PERIOD CLOSE
187,oth466_des_price_close_fp_q,MARKET PRICE - FISCAL PERIOD CLOSE
188,oth466_des_receiv_turn_days,Accounts Receivables Days
189,oth466_des_shs_closely_held,Shares - Number Of Closely Held
190,oth466_des_treas_shs_q,Treasury Shares
191,oth466_des_wkcap_q,Working Capital
192,oth466_dpxe_tpc_fc,Capital Expenditures
193,oth466_drox_cni_lid_spe_si,Diluted Earnings Per Share Including Extraodinary Items
194,oth466_drox_xe_cni_si,Income Excl Extraordinary Items
195,oth466_gf_nevni_sb,Inventories - Finished Goods
196,oth466_ghc_tvni_fc,Changes In Inventories
197,oth466_gnhc_viecer_cca_fc,Accounts Receivable - Decrease (Increase)
198,oth466_grhc_dfd_sb,Deferred Charges
199,oth466_hs_yst_fo_mun_sed,Treas Shares - Common Stock Prmry Issue
200,oth466_hto_cni_pmoc_si,Comp Inc - Currency Trans Adj
201,oth466_hto_pxe_tni_si,Other Interest Expense - Banks
202,oth466_hto_ts_viecer_sb,Other Receivables
203,oth466_htua_shs_moc_sed,Common Shares Authorized
204,oth466_is_amort_intang,Amortization of Intangibles
205,oth466_is_amort_intang_q,Amortization Of Intangibles
206,oth466_is_aud_fees,Audit Fees
207,oth466_is_basic_eps_cont_ops_q,Basic EPS Before Abnormal Items
208,oth466_is_cogs,Cost of Goods Sold (COGS) incl D&A
209,oth466_is_cogs_q,Cost of Goods Sold (COGS) incl D&A
210,oth466_is_cogs_xdep_q,COGS excluding D&A
211,oth466_is_comprehensive_income,Comprehensive Income
212,oth466_is_consol_net_inc_q,Net Income - Consolidated
213,oth466_is_dep_amort_exp_q,Depreciation & Amortization
214,oth466_is_ebit_bef_unusual,"Earnings Before Interest, Taxes & Unusual Expense"
215,oth466_is_ebit_oper_ps,Operating Profit Per Share
216,oth466_is_ebit_oper_q,EBIT (Operating Income)
217,oth466_is_ebitda_bef_unusual,EBITDA Before Unusual Expenses
218,oth466_is_ebitda_oper_q,EBITDA (Operating Income plus Depreciation & Amortization Exp)
219,oth466_is_ebitda_q,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)"
220,oth466_is_eps_aft_xord,Earnings Per Share After Extraordinary Items
221,oth466_is_eps_basic,Basic Earnings Per Share
222,oth466_is_eps_basic_ex_xord,Basic Earnings Per Share Excluding Extraodinary Items
223,oth466_is_eps_basic_inc_xord,Basic Earnings Per Share Including Extraodinary Items
224,oth466_is_eps_basic_q,EPS - Basic
225,oth466_is_eps_contin_oper_q,Earnings Per Share From Continuing Opers-Fiscal
226,oth466_is_eps_dil_aft_xord,Diluted Earnings Per Share Excluding Extraodinary Items
227,oth466_is_eps_dil_aft_xord_q,Diluted EPS Including Extraordinary
228,oth466_is_exc_tax_q,Excise Taxes Payments
229,oth466_is_for_exch_inc,Foreign Exchange Income (Loss)
230,oth466_is_gross_inc_q,Gross Profit
231,oth466_is_gross_prof,Gross Profit
232,oth466_is_inc_common_ex_xord,Income Available To Common Excl Extraordinary Items
233,oth466_is_inc_pre_tax,Pretax Income
234,oth466_is_inc_tax_curr,Current Income Taxes
235,oth466_is_inc_tax_curr_dom,Current Income Taxes - Domestic
236,oth466_is_inc_tax_dfd_tot,Total Deferred Income Tax
237,oth466_is_inc_tax_exp,Income Taxes - Total
238,oth466_is_inc_tax_q,Income Taxes
239,oth466_is_int_exp_debt,Total Interest Expenses(Industrials)
240,oth466_is_int_exp_debt_q,Interest Expense on Debt
241,oth466_is_int_exp_net,"Interest Expense, Net of Interest Capitalized"
242,oth466_is_int_exp_net_q,"Interest Expense, Net of Interest Capitalized"
243,oth466_is_int_inc_non_oper,Interest Income - Non-Operating
244,oth466_is_int_relate_inc,Interest And Related Income - Total
245,oth466_is_min_int_exp_q,Minority Interest Expense
246,oth466_is_min_noncontrol_interest_credits,Minority/Non Controlling Interests (Credits)
247,oth466_is_net_inc,Net Income
248,oth466_is_net_inc_basic_aft_xord_q,Net Income Avail to Common - Basic - After Extraordinaries
249,oth466_is_net_inc_basic_beft_xord_q,Income Before Extraordinary Items
250,oth466_is_net_inc_basic_q,Net Income Avail to Common - Basic
251,oth466_is_net_inc_cm_q,Income Available to Common
252,oth466_is_net_inc_dil,Diluted Net Income
253,oth466_is_net_inc_dil_q,Diluted Net Income
254,oth466_is_net_profit_12m_q,TRAILING TWELVE MONTHS NET PROFIT
255,oth466_is_oper_exp_q,Total Operating Expense
256,oth466_is_oper_inc_bef_dep_q,Operating Inc Before Depreciation
257,oth466_is_oper_inc_q,Operating Income
258,oth466_is_oper_lease_exp,Rental/Operating Lease Expense
259,oth466_is_oper_prov,Operating Provisions
260,oth466_is_pens_bnfit_oblig_proj,Pension - Projected Benefit Obligation
261,oth466_is_pens_cost_int,Pension - Interest Cost
262,oth466_is_pens_cost_serv,Pension - Pension Service Costs
263,oth466_is_pens_roa,Pension - Expected Return On Plan Assets
264,oth466_is_personnel_exp,Staff Expense - Total
265,oth466_is_ppe_impair_q,"Impairment of Property, Plant & Equipment"
266,oth466_is_pre_tax_prf,Pretax Profit
267,oth466_is_ptx_inc_norm_q,Normalized Income Before Taxes
268,oth466_is_rd_expend,Research And Development Expense
269,oth466_is_revenue_q,Total Revenue
270,oth466_is_revt,Total Revenue
271,oth466_is_sales_intl,International Sales
272,oth466_is_sales_q,Total Sales
273,oth466_is_sga_tot_q,"Selling/General/Admin. Expenses, Total"
274,oth466_is_spc_item,Total Special Items
275,oth466_is_tot_pens_exp,Total Pension Expense
276,oth466_is_ut_operation_exp,Operation Expenses Total
277,oth466_pd_fc,Depreciation And Amortization
278,oth466_piw_nevni_sb,Inventories - Work In Progress
279,oth466_pxe_ped_si,Depreciation & Amortization (Cash Flow)
280,oth466_pxe_rcca_sb,Accrued Expenses
281,oth466_pxe_vda_si,Advertising Expense
282,oth466_q_aor_tr,Return on Assets
283,oth466_q_cni_ffa_qe_si,Equity in Affiliates
284,oth466_q_cni_xtp_si,Pretax Income
285,oth466_q_crp_vni_sb,Inventories - Work In Progress
286,oth466_q_drox_spe_si,Earnings Per Share incl. Extraordinary Items
287,oth466_q_drox_xe_lid_spe_si,Diluted EPS Excluding Extraordinary Items
288,oth466_q_fc_pxe_ped_si,Depreciation & Amortization (Cash Flow)
289,oth466_q_grhc_drox_xtp_si,Extraordinary Charge - Pretax
290,oth466_q_hto_jda_rpmoc_hto_qe_moc_si,Accum Other Comp Inc - Other Adjustments
291,oth466_q_hto_sbail_sb,"Other Liabilities, Total"
292,oth466_q_hto_viecer_sb,Other Receivables
293,oth466_q_lg_qe_moc_sb,Unrealized Gain/Loss On Marketable Securities
294,oth466_q_mr_vni_sb,Inventories - Raw Materials
295,oth466_q_nf_vni_sb,Inventories - Finished Goods
296,oth466_q_ngm_xtp_tr,Pretax Margin
297,oth466_q_ped_epp_sb,Accumulated Depreciation
298,oth466_q_pxe_ags_si,"Selling, General & Administrative Expense"
299,oth466_q_pxe_dr_si,Research & Development
300,oth466_q_pxe_rcca_sb,Accrued Expenses
301,oth466_q_qe_moc_dtl_tr,Long Term Debt % Common Equity
302,oth466_q_qe_moc_sb,Common Equity
303,oth466_q_qe_srdlhs_sb,Total Shareholders' Equity
304,oth466_q_qe_srdlhs_sbail_sb,Liabilities & Stockholders' Equity - Total
305,oth466_q_rc_drox_xtp_si,Extraordinary Credit - Pretax
306,oth466_q_rg_qe_moc_tr,Equity Growth
307,oth466_q_rg_spb_tr,Book Value Per Share Growth %
308,oth466_q_spb_sb,Book Value Per Share
309,oth466_q_ts_viecer_sb,Short-term Receivables
310,oth466_q_xtp_cni_ffa_qe_si,Pre-tax Equity in Earnings
311,oth466_qe_moc_dtl_tr,Long Term Debt % Common Equity
312,oth466_rg_pme_tr,Employees Growth
313,oth466_rg_qe_moc_tr,Equity Growth
314,oth466_rg_spd_tr,Dividends Per Share Growth
315,oth466_rpo_cni_si,Operating Income
316,oth466_rt_asset_turn_q,Total Asset Turnover
317,oth466_rt_assets_com_eq,Total Assets / Common Equity Ratio
318,oth466_rt_assets_com_eq_q,Total Assets / Common Equity Ratio
319,oth466_rt_assets_gr,Total Assets Growth
320,oth466_rt_assets_gr_q,Total Assets Growth
321,oth466_rt_assets_per_emp,Assets Per Employee
322,oth466_rt_capex_assets,Capital Expenditure % Total Assets
323,oth466_rt_capex_assets_q,Capital Expenditures % Total Assets
324,oth466_rt_capex_fix_assets,Capital Expenditure % Gross Fixed Assets
325,oth466_rt_capex_sales_q,Capital Expenditures % Sales
326,oth466_rt_cash_curr_assets,Cash & Equivalents % Total Current Assets
327,oth466_rt_cash_curr_assets_q,Cash & Short Term Investments % Total Current Assets
328,oth466_rt_cash_div_covg_ratio,Cash Dividend Coverage Ratio
329,oth466_rt_cash_roce,Cash Earnings Return On Equity
330,oth466_rt_cf_sales_q,Cash Flow/Sales
331,oth466_rt_cogs_sales,Cost Of Goods Sold / Sales #
332,oth466_rt_com_eq_assets_q,Common Equity % Total Assets
333,oth466_rt_com_eq_tcap,Common Equity % Total Capital
334,oth466_rt_curr_ratio_q,Current Ratio
335,oth466_rt_current_ratio,Current Ratio
336,oth466_rt_debt_assets_q,Total Debt % Total Assets
337,oth466_rt_debt_com_eq,Total Debt % Common Equity
338,oth466_rt_debt_com_eq_q,Total Debt % Common Equity
339,oth466_rt_dep_accum_fix_assets,Deprec (Accum) % Gross Fixed Assets
340,oth466_rt_div_yld,Dividend Yield Close
341,oth466_rt_earn_assets_avail_funds,Earning Assets % Total Available Funds
342,oth466_rt_earn_yld,Earnings Yield Close
343,oth466_rt_ebit_oper_fix_chrg_covg,Fixed Charge Coverage Ratio
344,oth466_rt_ebit_oper_fix_chrg_covg_q,Fixed Charge Coverage Ratio
345,oth466_rt_ebit_oper_mgn_q,Operating Margin
346,oth466_rt_eff_int_rate,Interest Rate Estimated Average
347,oth466_rt_fix_assets_com_eq,Fixed Assets % Common Equity
348,oth466_rt_fix_assets_com_eq_q,Fixed Assets % Common Equity
349,oth466_rt_for_asset_turn,Foreign Asset Turnover
350,oth466_rt_for_assets_pct,Foreign Assets % Total Assets
351,oth466_rt_for_sales_pct,Foreign Sales % Total Sales
352,oth466_rt_gross_margin,Gross Margin
353,oth466_rt_gross_mgn_q,Gross Margin
354,oth466_rt_inven_curr_assets,Inventories % Total Current Assets
355,oth466_rt_inven_turn,Inventory Turnover
356,oth466_rt_invest_assets_pct,Invested Assets % Total Assets
357,oth466_rt_invest_tcap,Total Investments % Total Capital
358,oth466_rt_ltd_tcap,Long Term Debt % Total Capital
359,oth466_rt_min_int_tcap,Minority Interest % Total Capital
360,oth466_rt_mkt_val_gr,Market Capitalization Growth
361,oth466_rt_mkt_val_gr_q,Market Capitalization Growth %
362,oth466_rt_net_inc_bef_xord_gr,Net Income 1 Yr Annual Growth
363,oth466_rt_net_mgn_gr,Net Margin 1 Year Annual Growth
364,oth466_rt_net_mgn_q,Net Profit Margin
365,oth466_rt_oper_cf_fix_chrg,Operating Cash / Fixed Charges
366,oth466_rt_oper_cf_fix_chrg_q,Operating Cash/Fixed Charges
367,oth466_rt_oper_inc_gr,Operating Income 1 Yr Annual Growth
368,oth466_rt_oper_inc_tcap,Operating Income/Total Capital
369,oth466_rt_pay_acct_sales,Accounts Payable % Sales
370,oth466_rt_pre_tax_margin,Pretax Margin
371,oth466_rt_prf_margin_opr,Operating Profit Margin
372,oth466_rt_psales_q,Price to Sales
373,oth466_rt_quick_ratio,Quick Ratio
374,oth466_rt_quick_ratio_q,Quick Ratio
375,oth466_rt_rd_sales,Research & Development Expense / Sales
376,oth466_rt_receiv_curr_assets,Receivables % Total Current Assets
377,oth466_rt_reinvest_rate,Reinvestment Rate Total
378,oth466_rt_reinvest_rate_q,Reinvestment Rate ? per Share
379,oth466_rt_roce,Return On Equity ? Total (%)
380,oth466_rt_roce_q,Return on Equity - Per Share
381,oth466_rt_roe,Return On Earning Assets
382,oth466_rt_roe_q,Return on Equity ? Total (%)
383,oth466_rt_roic,Return On Invested Capital
384,oth466_rt_sales,Net Sales To Gross Fixed Assets
385,oth466_rt_sales_fix_assets,Net Sales To Gross Fixed Assets
386,oth466_rt_sales_gr,Net Sales/Revenues Growth
387,oth466_rt_sales_gr_q,Net Sales/Revenues Growth
388,oth466_rt_sales_per_emp,Sales Per Employee
389,oth466_rt_sales_wkcap,Net Sales / Working Capital
390,oth466_rt_secs_re_cap,Equity Securities & Real Estate % Capital
391,oth466_rt_shs_closely_held_pct,Shares - Closely Held - Percent
392,oth466_rt_stk_split_ratio,Stock Split/Dividend Ratio
393,oth466_rt_tax_rate,Tax Rate
394,oth466_rt_tax_rate_q,Effective Tax Rate
395,oth466_rt_tcap_assets,Total Capital % Total Assets
396,oth466_rt_tot_debt_tcap_std,Total Debt % Total Capital
397,oth466_rt_tot_invest_ret_q,Total Investment Return
398,oth466_rt_wkcap_pct,Working Capital % Total Capital
399,oth466_shs_gva_lid_sed,Common Shares Used To Calculate Fully Diluted Eps
400,oth466_sp_fcf_fc,Free Cash Flow Per Share
401,oth466_sp_sbail_sb,Liabilities - Long Term - Per Share
402,oth466_spb_sb,Book Value Per Share
403,oth466_spd_si,Dividends Per Share
404,oth466_tl_tvni_sb,Long Term Investments
405,oth466_vni_fc,Cash From Investing Activities
